Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Basildon South and East Thurrock;James McMurdock;9;Essex;72673;9515;7350;3193;16532;2941;0;0;959;0.108;0.029;0.000;0.862;0.000;0.000;0.000;0.000
Basingstoke;Luke Murphy;12;Hampshire;78487;13453;14338;4987;11825;5215;0;0;415;0.342;0.438;0.007;0.205;0.007;0.000;0.000;0.000
Bassetlaw;Unknown (Reform gain from LAB);8;Nottinghamshire;78173;11235;11036;3872;18302;3162;0;0;262;0.115;0.093;0.001;0.790;0.000;0.000;0.000;0.000
Bath;Wera Hobhouse;10;Bristol area;69655;7716;9716;16938;6816;7256;0;266;1123;0.055;0.110;0.763;0.035;0.037;0.000;0.000;0.000
Battersea;Marsha de Cordova;11;Wandsworth;72767;8980;18489;6704;5721;6815;0;746;571;0.054;0.908;0.011;0.010;0.017;0.000;0.000;0.000
Beaconsfield;Joy Morrissey;12;Buckinghamshire;72751;17508;6763;11170;10445;3451;0;0;512;0.729;0.020;0.134;0.114;0.002;0.000;0.000;0.000
Beckenham and Penge;Liam Conlon;11;Bromley;76876;11037;20329;6308;8961;5614;0;0;541;0.087;0.871;0.006;0.031;0.004;0.000;0.000;0.000
Bedford;Mohammad Yasin;9;Bedfordshire;72478;8579;12836;5183;9685;4079;0;883;640;0.136;0.609;0.019;0.230;0.005;0.000;0.000;0.000
Bedfordshire Mid;Unknown (Reform gain from CON);9;Bedfordshire;76218;14705;12111;5698;14897;3942;0;0;704;0.384;0.184;0.005;0.424;0.002;0.000;0.000;0.000
Bedfordshire North;Richard Fuller;9;Bedfordshire;78850;16705;11258;6280;14973;4225;0;0;242;0.532;0.123;0.009;0.335;0.000;0.000;0.000;0.000
Bermondsey and Old Southwark;Neil Coyle;11;Southwark;69473;3346;13704;8791;5771;7448;0;0;740;0.006;0.772;0.118;0.028;0.075;0.000;0.000;0.000
Bethnal Green and Stepney;Rushanara Ali;11;Tower Hamlets;81922;3604;12724;5917;5100;8842;0;9894;518;0.016;0.606;0.044;0.025;0.166;0.000;0.141;0.000
Beverley and Holderness;Unknown (Reform gain from CON);5;Humber area;70559;12149;8952;5069;15293;3015;0;0;493;0.284;0.079;0.005;0.630;0.001;0.000;0.000;0.000
Bexhill and Battle;Kieran Mullan;12;East Sussex;72209;13738;9265;5782;13684;4195;0;0;1380;0.458;0.100;0.016;0.420;0.004;0.000;0.000;0.000
Bexleyheath and Crayford;Unknown (Reform gain from LAB);11;Bexley;69470;11979;9440;3607;13471;3420;0;0;285;0.328;0.138;0.000;0.531;0.001;0.000;0.000;0.000
Bicester and Woodstock;Calum Alexander Miller;12;Oxfordshire;74350;13193;7884;15081;11033;4102;0;0;295;0.303;0.039;0.492;0.164;0.001;0.000;0.000;0.000
Birkenhead;Alison McGovern;4;Merseyside;78091;3948;15789;4757;10721;9453;0;0;653;0.004;0.720;0.005;0.182;0.088;0.000;0.000;0.000
Birmingham Edgbaston;Preet Kaur Gill;7;Birmingham;71787;8132;13009;4718;8295;4229;0;0;1566;0.129;0.695;0.011;0.152;0.011;0.000;0.000;0.001
Birmingham Erdington;Unknown (Reform gain from LAB);7;Birmingham;77463;6362;11119;3543;11995;3471;0;0;1304;0.057;0.398;0.001;0.539;0.003;0.000;0.000;0.001
Birmingham Hall Green and Moseley;Tahir Ali;7;Birmingham;76936;5797;11213;6507;5811;5774;0;4730;2440;0.112;0.592;0.090;0.121;0.070;0.000;0.007;0.007
Birmingham Hodge Hill and Solihull North;Unknown (Reform gain from LAB);7;Birmingham;77737;6436;8247;2395;10740;3021;0;6633;0;0.107;0.249;0.006;0.591;0.008;0.000;0.039;0.000
Birmingham Ladywood;Shabana Mahmood;7;Birmingham;83693;3729;11494;3126;5584;5503;0;8251;0;0.021;0.733;0.009;0.067;0.057;0.000;0.112;0.000
Birmingham Northfield;Unknown (Reform gain from LAB);7;Birmingham;74048;8615;10469;3554;13283;3926;0;0;592;0.123;0.249;0.003;0.623;0.002;0.000;0.000;0.000
Birmingham Perry Barr;Unknown (LAB gain from MIN);7;Birmingham;76350;5681;9923;2811;6463;3812;0;8680;312;0.095;0.544;0.015;0.158;0.019;0.000;0.167;0.000
Birmingham Selly Oak;Alistair Carns;7;Birmingham;75678;6686;13997;5114;9294;5594;0;0;1509;0.053;0.735;0.009;0.184;0.018;0.000;0.000;0.000
Birmingham Yardley;Jess Phillips;7;Birmingham;73203;5702;8954;3955;8668;2926;0;7607;0;0.099;0.399;0.030;0.354;0.011;0.000;0.106;0.000
Bishop Auckland;Unknown (Reform gain from LAB);3;Durham;70745;7955;10770;3549;17903;2784;0;0;409;0.024;0.113;0.000;0.862;0.000;0.000;0.000;0.000
Blackburn;Adnan Hussain;4;Lancashire;73259;5089;7681;2311;9146;2768;0;12204;0;0.033;0.148;0.006;0.282;0.006;0.000;0.524;0.000
Blackley and Middleton South;Unknown (Reform gain from LAB);4;Central Manchester;72097;3761;11041;3236;11387;4330;0;0;449;0.010;0.457;0.003;0.524;0.006;0.000;0.000;0.000
Blackpool North and Fleetwood;Unknown (Reform gain from LAB);4;Lancashire;73339;11406;10169;3368;16119;2681;0;0;428;0.180;0.125;0.000;0.693;0.000;0.000;0.000;0.000
Blackpool South;Unknown (Reform gain from LAB);4;Lancashire;77459;6067;10257;3271;16462;2773;0;0;576;0.013;0.130;0.002;0.855;0.000;0.000;0.000;0.000
Blaydon and Consett;Liz Twist;3;Durham;70487;6084;14882;4407;14778;3580;0;0;555;0.011;0.505;0.002;0.481;0.000;0.000;0.000;0.000
Blyth and Ashington;Unknown (Reform gain from LAB);3;Northumberland;76263;6481;13707;3814;16274;3085;0;0;536;0.012;0.339;0.000;0.648;0.000;0.000;0.000;0.000
Bognor Regis and Littlehampton;Unknown (Reform gain from CON);12;West Sussex;77565;13889;8914;5909;14989;3721;0;0;557;0.417;0.066;0.014;0.502;0.001;0.000;0.000;0.000
Bolsover;Unknown (Reform gain from LAB);8;Derbyshire;77207;8642;10685;3539;19028;4091;0;0;359;0.040;0.076;0.001;0.882;0.001;0.000;0.000;0.000
Bolton North East;Unknown (Reform gain from LAB);4;Western Manchester;80011;8942;10099;3505;15930;5078;0;1521;312;0.081;0.147;0.003;0.763;0.004;0.000;0.000;0.000
Bolton South and Walkden;Unknown (Reform gain from LAB);4;Western Manchester;79622;5588;10077;3066;13583;3524;0;3933;182;0.029;0.259;0.004;0.702;0.005;0.000;0.000;0.000
Bolton West;Unknown (Reform gain from LAB);4;Western Manchester;74933;11935;10889;3937;14018;4980;0;0;352;0.280;0.196;0.004;0.513;0.006;0.000;0.000;0.000
Bootle;Peter Dowd;4;Merseyside;73037;2911;17949;3496;9415;5705;0;1345;0;0.000;0.925;0.000;0.070;0.004;0.000;0.000;0.000
Boston and Skegness;Richard Tice;8;Lincolnshire;75811;10508;4284;3072;22898;2250;0;0;537;0.025;0.002;0.000;0.972;0.000;0.000;0.000;0.000
Bournemouth East;Tom Hayes;10;Dorset;72354;10806;13426;5067;11159;4596;0;0;954;0.232;0.499;0.013;0.249;0.006;0.000;0.000;0.000
Bournemouth West;Unknown (Reform gain from LAB);10;Dorset;70259;10677;10263;5117;11196;4296;0;0;341;0.337;0.280;0.021;0.356;0.006;0.000;0.000;0.000
Bracknell;Unknown (CON gain from LAB);12;Berkshire;71656;13314;10507;5748;11731;3735;0;0;447;0.494;0.202;0.017;0.284;0.002;0.000;0.000;0.000
Bradford East;Imran Hussain;5;West Yorkshire;75167;4755;9952;3648;9371;3983;0;5535;807;0.053;0.486;0.016;0.406;0.022;0.000;0.017;0.000
Bradford South;Unknown (Reform gain from LAB);5;West Yorkshire;71002;5793;8415;3651;12461;3807;0;458;1811;0.046;0.178;0.007;0.754;0.012;0.000;0.000;0.002
Bradford West;Unknown (MIN gain from LAB);5;West Yorkshire;77897;4948;8414;2428;7374;4724;0;9755;0;0.057;0.336;0.018;0.226;0.038;0.000;0.324;0.000
Braintree;Unknown (Reform gain from CON);9;Essex;77781;14318;8951;4630;16696;4083;0;0;515;0.331;0.056;0.002;0.609;0.001;0.000;0.000;0.000
Brent East;Dawn Butler;11;Brent;77257;5758;14513;4753;6481;5988;0;958;1211;0.033;0.875;0.011;0.052;0.028;0.000;0.000;0.000
Brent West;Barry Gardiner;11;Brent;79937;12498;13109;4126;6585;4132;0;2555;0;0.421;0.525;0.006;0.038;0.008;0.000;0.000;0.000
Brentford and Isleworth;Ruth Cadbury;11;Hounslow;79283;10078;15566;5395;8179;5478;0;2715;240;0.150;0.760;0.015;0.063;0.011;0.000;0.000;0.000
Brentwood and Ongar;Unknown (Reform gain from CON);9;Essex;75352;14834;7827;6419;16193;3291;0;0;359;0.385;0.029;0.007;0.578;0.000;0.000;0.000;0.000
Bridgwater;Unknown (Reform gain from CON);10;Somerset;71571;11692;8034;6214;14599;2918;0;252;251;0.262;0.054;0.018;0.665;0.001;0.000;0.000;0.000
Bridlington and the Wolds;Unknown (Reform gain from CON);5;Humber area;72931;11734;6744;4658;17786;2700;0;0;645;0.149;0.014;0.001;0.835;0.000;0.000;0.000;0.000
Brigg and Immingham;Unknown (Reform gain from CON);5;Humber area;74297;12541;7143;3326;17827;2844;0;0;283;0.195;0.019;0.001;0.784;0.000;0.000;0.000;0.000
Brighton Kemptown and Peacehaven;Chris Ward;12;East Sussex;68784;7526;14474;5982;5382;8823;0;0;1350;0.084;0.760;0.025;0.029;0.101;0.000;0.000;0.000
Brighton Pavilion;Siân Berry;12;East Sussex;74786;3934;13513;4515;4683;27109;0;0;674;0.000;0.039;0.000;0.000;0.961;0.000;0.000;0.000
Bristol Central;Carla Denyer;10;Bristol area;62735;2408;12345;3533;2801;24537;0;0;392;0.000;0.037;0.000;0.000;0.963;0.000;0.000;0.000
Bristol East;Kerry McCarthy;10;Bristol area;75917;5716;16644;5069;5054;14478;0;0;1165;0.011;0.627;0.007;0.009;0.345;0.000;0.000;0.000
Bristol North East;Damien Egan;10;Bristol area;70076;6368;14896;4282;9048;7972;0;0;1023;0.040;0.763;0.008;0.123;0.065;0.000;0.000;0.000
Bristol North West;Darren Jones;10;Bristol area;74869;6842;19062;6340;8223;9118;0;0;570;0.018;0.890;0.012;0.033;0.046;0.000;0.000;0.000
Bristol South;Karin Smyth;10;Bristol area;75533;5540;14702;4646;9877;10720;0;0;559;0.020;0.634;0.008;0.152;0.186;0.000;0.000;0.000
Broadland and Fakenham;Unknown (Reform gain from CON);9;Norfolk;76859;13985;11916;6360;16194;4086;0;0;195;0.312;0.160;0.009;0.517;0.001;0.000;0.000;0.000
Bromley and Biggin Hill;Peter Fortune;11;Bromley;70713;14862;11499;5327;11799;4159;0;0;289;0.566;0.210;0.006;0.213;0.004;0.000;0.000;0.000
Bromsgrove;Bradley Anthony Thomas;7;Hereford and Worcestershire;76468;14551;9459;7934;14100;3518;0;137;739;0.457;0.095;0.034;0.412;0.002;0.000;0.000;0.000
Broxbourne;Unknown (Reform gain from CON);9;Hertfordshire;75187;13344;8135;4043;13821;3754;0;0;375;0.437;0.057;0.002;0.502;0.001;0.000;0.000;0.000
Broxtowe;Unknown (Reform gain from LAB);8;Nottinghamshire;71923;9736;12816;5531;14318;4721;0;515;687;0.134;0.336;0.011;0.513;0.005;0.000;0.000;0.000
Buckingham and Bletchley;Unknown (Reform gain from LAB);12;Buckinghamshire;74832;12553;12912;5779;13347;3938;0;0;517;0.298;0.319;0.012;0.369;0.001;0.000;0.000;0.000
Buckinghamshire Mid;Greg Smith;12;Buckinghamshire;75415;15882;7468;12623;12916;4254;0;0;371;0.517;0.027;0.229;0.224;0.002;0.000;0.000;0.000
Burnley;Unknown (Reform gain from LAB);4;Lancashire;74951;8099;9328;8017;13508;2690;0;0;673;0.100;0.167;0.067;0.662;0.003;0.000;0.000;0.000
Burton and Uttoxeter;Unknown (Reform gain from LAB);7;Staffordshire;77994;12292;9835;3483;14475;3683;0;1753;0;0.303;0.119;0.001;0.576;0.000;0.000;0.000;0.000
Bury North;Unknown (Reform gain from LAB);4;Western Manchester;77703;11043;12564;3683;14134;3264;0;1819;403;0.196;0.306;0.003;0.493;0.002;0.000;0.000;0.000
Bury South;Unknown (Reform gain from LAB);4;Western Manchester;75339;8848;12375;3865;13239;4104;0;1202;401;0.095;0.388;0.002;0.510;0.004;0.000;0.000;0.000
Bury St Edmunds and Stowmarket;Unknown (Reform gain from LAB);9;Suffolk;77599;12789;11055;5343;13812;6740;0;0;678;0.350;0.184;0.010;0.437;0.018;0.000;0.000;0.000
Calder Valley;Unknown (Reform gain from LAB);5;West Yorkshire;77364;10354;14667;5005;15235;4828;0;0;600;0.108;0.413;0.004;0.471;0.002;0.000;0.000;0.000
Camborne and Redruth;Unknown (Reform gain from LAB);10;Cornwall;74402;9647;14224;5742;15222;4085;0;0;671;0.080;0.392;0.015;0.510;0.002;0.000;0.000;0.000
Cambridge;Daniel Zeichner;9;Cambridgeshire;70315;4940;16491;9285;3584;9720;0;1024;585;0.011;0.810;0.081;0.002;0.095;0.000;0.000;0.000
Cambridgeshire North East;Unknown (Reform gain from CON);9;Cambridgeshire;71511;13162;5423;3822;15090;2868;0;195;492;0.358;0.008;0.003;0.630;0.000;0.000;0.000;0.000
Cambridgeshire North West;Unknown (Reform gain from LAB);9;Cambridgeshire;75915;12204;9475;4592;14072;4373;0;0;269;0.324;0.113;0.006;0.552;0.004;0.000;0.000;0.000
Cambridgeshire South;Pippa Heylings;9;Cambridgeshire;77327;12546;7403;20399;11126;4374;0;0;450;0.116;0.014;0.800;0.069;0.001;0.000;0.000;0.000
Cannock Chase;Unknown (Reform gain from LAB);7;Staffordshire;76974;11038;9486;3094;16154;3493;0;0;303;0.169;0.085;0.000;0.744;0.001;0.000;0.000;0.000
Canterbury;Rosie Duffield;12;Kent;71171;9554;14599;5629;11308;6923;0;0;470;0.131;0.579;0.011;0.251;0.027;0.000;0.000;0.000
Carlisle;Unknown (Reform gain from LAB);4;Cumbria;77863;11517;11139;4749;16917;3349;0;0;476;0.156;0.140;0.001;0.702;0.000;0.000;0.000;0.000
Carshalton and Wallington;Bobby Dean;11;Sutton;74362;11395;6340;14230;11403;3180;0;713;255;0.215;0.022;0.540;0.222;0.001;0.000;0.000;0.000
Castle Point;Unknown (Reform gain from CON);9;Essex;70967;13587;6208;2864;16317;2932;0;0;307;0.320;0.008;0.001;0.670;0.000;0.000;0.000;0.000
Chatham and Aylesford;Unknown (Reform gain from LAB);12;Kent;75109;10624;8509;3624;14153;3820;0;448;301;0.230;0.088;0.005;0.674;0.002;0.000;0.000;0.000
Cheadle;Tom Morrison;4;Eastern Manchester;74383;11049;7371;17203;10765;3405;0;1283;83;0.116;0.024;0.738;0.121;0.001;0.000;0.000;0.000
Chelmsford;Unknown (CON gain from LIB);9;Essex;76972;14947;6385;14885;11503;3559;0;154;356;0.418;0.013;0.410;0.159;0.000;0.000;0.000;0.000
Chelsea and Fulham;Unknown (CON gain from LAB);11;Hammersmith and Fulham;78468;14252;13897;5534;8139;5585;0;1100;66;0.481;0.449;0.008;0.051;0.010;0.000;0.000;0.000
Cheltenham;Max Wilkinson;10;Gloucestershire;76143;15153;5048;19069;6793;4972;0;0;613;0.291;0.003;0.689;0.013;0.002;0.000;0.000;0.000
Chesham and Amersham;Sarah Green;12;Buckinghamshire;74889;17259;5443;17627;10275;3564;0;716;85;0.437;0.004;0.506;0.053;0.000;0.000;0.000;0.000
Cheshire Mid;Unknown (Reform gain from LAB);4;Cheshire;70384;8520;11981;4461;13996;3396;0;0;792;0.082;0.333;0.001;0.582;0.001;0.000;0.000;0.000
Chester North and Neston;Samantha Dixon;4;Cheshire;70215;8980;15983;4642;10843;5129;0;0;527;0.085;0.730;0.004;0.176;0.004;0.000;0.000;0.000
Chester South and Eddisbury;Aphra Brandreth;4;Cheshire;74284;15736;11769;7007;14572;3691;0;0;644;0.484;0.155;0.005;0.354;0.000;0.000;0.000;0.000
Chesterfield;Toby Perkins;8;Derbyshire;71654;7982;13339;4394;13322;3618;0;623;456;0.060;0.470;0.002;0.466;0.001;0.000;0.000;0.000
Chichester;Jessica Brown-Fuller;12;West Sussex;78374;13284;4813;18769;13531;3516;0;0;305;0.155;0.002;0.667;0.176;0.000;0.000;0.000;0.000
Chingford and Woodford Green;Iain Duncan Smith;11;Waltham Forest;75178;14067;9723;3024;9727;2985;0;8926;0;0.604;0.174;0.005;0.171;0.003;0.000;0.042;0.000
Chippenham;Sarah Gibson;10;Wiltshire;73876;13819;5156;16641;11505;3591;0;0;400;0.288;0.008;0.570;0.133;0.000;0.000;0.000;0.000
Chipping Barnet;Dan Tomlinson;11;Barnet;78038;15262;16008;4979;9147;5395;0;0;570;0.419;0.517;0.005;0.052;0.005;0.000;0.000;0.000
Chorley;Lindsay Hoyle;4;Lancashire;74575;2563;18338;4133;7401;6179;0;0;1912;0.000;0.958;0.000;0.034;0.007;0.000;0.000;0.000
Christchurch;Christopher Chope;10;Dorset;71064;15066;6053;8958;13624;3194;0;0;1009;0.547;0.013;0.059;0.380;0.000;0.000;0.000;0.000
Cities of London and Westminster;Rachel Blake;11;City of Westminster;73369;10495;12847;6210;6361;5283;0;1017;461;0.289;0.622;0.024;0.045;0.019;0.000;0.000;0.000
Clacton;Nigel Farage;9;Essex;78703;11788;5083;3579;24050;2783;0;0;500;0.044;0.001;0.000;0.955;0.000;0.000;0.000;0.000
Clapham and Brixton Hill;Bell Ribeiro-Addy;11;Lambeth;74435;4012;18902;7085;4728;9234;0;0;616;0.003;0.925;0.012;0.002;0.058;0.000;0.000;0.000
Colchester;Pam Cox;9;Essex;78662;9901;13805;6732;12023;4417;0;0;431;0.153;0.494;0.024;0.321;0.008;0.000;0.000;0.000
Colne Valley;Unknown (Reform gain from LAB);5;West Yorkshire;72638;11405;12801;4305;13940;4537;0;0;559;0.205;0.323;0.003;0.465;0.003;0.000;0.000;0.000
Congleton;Unknown (Reform gain from LAB);4;Cheshire;74243;12866;11182;5544;14194;3868;0;0;1181;0.316;0.206;0.007;0.469;0.001;0.000;0.000;0.000
Corby and East Northamptonshire;Unknown (Reform gain from LAB);8;Northamptonshire;78787;12257;12583;4336;16913;3909;0;0;383;0.179;0.198;0.000;0.622;0.001;0.000;0.000;0.000
Cornwall North;Ben Maguire;10;Cornwall;76832;12614;4543;18025;15896;2752;0;0;277;0.127;0.001;0.540;0.332;0.000;0.000;0.000;0.000
Cornwall South East;Unknown (Reform gain from LAB);10;Cornwall;72728;12069;11781;8093;15555;3290;0;0;280;0.221;0.197;0.039;0.541;0.001;0.000;0.000;0.000
Cotswolds North;Geoffrey Clifton-Brown;10;Gloucestershire;72513;14932;7924;11993;12495;4340;0;0;330;0.479;0.035;0.216;0.268;0.001;0.000;0.000;0.000
Cotswolds South;Roz Savage;10;Gloucestershire;71971;15299;5352;17835;11760;3048;0;0;361;0.319;0.001;0.583;0.096;0.000;0.000;0.000;0.000
Coventry East;Mary Creagh;7;Coventry and Solihull;75801;6893;13409;3217;10842;3759;0;1180;455;0.047;0.651;0.001;0.299;0.002;0.000;0.000;0.000
Coventry North West;Taiwo Owatemi;7;Coventry and Solihull;75057;8509;13863;3948;12567;4745;0;0;549;0.083;0.538;0.002;0.371;0.006;0.000;0.000;0.000
Coventry South;Zarah Sultana;7;Coventry and Solihull;76262;10004;14479;4502;10496;4201;0;844;448;0.164;0.622;0.004;0.206;0.004;0.000;0.000;0.000
Cramlington and Killingworth;Emma Foody;3;Newcastle area;76228;8024;15912;4601;14994;3518;0;0;915;0.034;0.516;0.001;0.448;0.000;0.000;0.000;0.000
Crawley;Unknown (Reform gain from LAB);12;West Sussex;75569;11717;11651;3647;12981;4124;0;1739;105;0.283;0.282;0.006;0.425;0.003;0.000;0.000;0.000
Crewe and Nantwich;Unknown (Reform gain from LAB);4;Cheshire;78423;9576;13203;4463;16628;3672;0;540;607;0.072;0.281;0.001;0.645;0.000;0.000;0.000;0.000
Croydon East;Natasha Dawn Irons;11;Croydon;76660;10463;14219;4824;10363;4889;0;0;489;0.180;0.607;0.006;0.199;0.006;0.000;0.000;0.000
Croydon South;Chris Philp;11;Croydon;74968;17653;12696;5306;8914;4546;0;718;101;0.734;0.219;0.006;0.038;0.003;0.000;0.000;0.000
Croydon West;Sarah Jones;11;Croydon;77942;6075;15309;4674;6560;5889;0;881;465;0.027;0.907;0.009;0.030;0.027;0.000;0.000;0.000
Dagenham and Rainham;Unknown (Reform gain from LAB);11;Barking and Dagenham;76478;7231;10755;3012;14455;4702;0;0;690;0.040;0.234;0.001;0.717;0.007;0.000;0.000;0.000
Darlington;Unknown (Reform gain from LAB);3;Durham;70763;11244;10549;3677;13801;3864;0;0;390;0.252;0.203;0.002;0.542;0.001;0.000;0.000;0.000
Dartford;Unknown (Reform gain from LAB);12;Kent;75426;12407;9368;3696;13721;4469;0;0;294;0.367;0.106;0.006;0.517;0.004;0.000;0.000;0.000
Daventry;Unknown (Reform gain from CON);8;Northamptonshire;80879;13696;8957;7360;18668;4083;0;0;325;0.234;0.032;0.009;0.724;0.000;0.000;0.000;0.000
Derby North;Unknown (Reform gain from LAB);8;Derbyshire;71900;8682;11737;3891;13489;4461;0;0;443;0.100;0.331;0.001;0.565;0.002;0.000;0.000;0.000
Derby South;Unknown (Reform gain from LAB);8;Derbyshire;72952;5921;9711;3217;12968;2906;0;4487;126;0.048;0.265;0.008;0.676;0.003;0.000;0.000;0.000
Derbyshire Dales;Unknown (Reform gain from LAB);8;Derbyshire;73317;13750;12026;6349;16075;3888;0;0;403;0.301;0.174;0.005;0.518;0.001;0.000;0.000;0.000
Derbyshire Mid;Unknown (Reform gain from LAB);8;Derbyshire;69281;13341;11280;4278;14175;4451;0;262;275;0.351;0.191;0.002;0.453;0.002;0.000;0.000;0.000
Derbyshire North East;Unknown (Reform gain from LAB);8;Derbyshire;73139;13292;10798;3997;15799;3305;0;0;284;0.310;0.118;0.001;0.571;0.000;0.000;0.000;0.000
Derbyshire South;Unknown (Reform gain from LAB);8;Derbyshire;73714;11171;9943;4411;15606;3466;0;0;701;0.191;0.127;0.001;0.679;0.001;0.000;0.000;0.000
Devon Central;Unknown (Reform gain from CON);10;Devon;75385;13889;13067;8613;14773;4445;0;0;312;0.309;0.240;0.056;0.391;0.002;0.000;0.000;0.000
Devon North;Ian Roome;10;Devon;79079;13880;4724;16191;15134;3623;0;0;442;0.240;0.002;0.414;0.343;0.000;0.000;0.000;0.000
Devon South;Caroline Voaden;10;Devon;70755;13758;4530;17034;12500;2831;0;0;232;0.249;0.001;0.590;0.159;0.000;0.000;0.000;0.000
Devon South West;Rebecca Smith;10;Devon;77600;15218;10764;6760;14088;4465;0;0;529;0.500;0.133;0.021;0.342;0.003;0.000;0.000;0.000
Dewsbury and Batley;Iqbal Hussain Mohamed;5;West Yorkshire;71685;5994;6594;2626;10348;2668;0;10800;0;0.070;0.111;0.012;0.468;0.007;0.000;0.331;0.000
Didcot and Wantage;Olly Glover;12;Oxfordshire;80689;13171;8415;17089;12953;4384;0;0;452;0.212;0.031;0.544;0.211;0.001;0.000;0.000;0.000
Doncaster Central;Unknown (Reform gain from LAB);5;South Yorkshire;74678;7471;11800;3404;14277;2959;0;1068;518;0.053;0.305;0.001;0.639;0.001;0.000;0.000;0.000
Doncaster East and the Isle of Axholme;Unknown (Reform gain from LAB);5;South Yorkshire;70154;10878;9287;3060;16691;2441;0;0;248;0.136;0.068;0.000;0.796;0.000;0.000;0.000;0.000
Doncaster North;Ed Miliband;5;South Yorkshire;69759;6827;11333;4017;8888;2810;0;0;2467;0.109;0.589;0.008;0.285;0.003;0.000;0.000;0.004
Dorking and Horley;Chris Coghlan;12;Surrey;71850;14502;5137;15891;11842;3898;0;0;230;0.347;0.005;0.497;0.148;0.003;0.000;0.000;0.000
Dorset Mid and North Poole;Unknown (CON gain from LIB);10;Dorset;75294;16914;4925;16282;7991;3768;0;0;557;0.520;0.003;0.453;0.024;0.000;0.000;0.000;0.000
Dorset North;Simon Hoare;10;Dorset;72690;14807;4456;13257;14013;3235;0;0;380;0.396;0.001;0.257;0.345;0.001;0.000;0.000;0.000
Dorset South;Unknown (Reform gain from LAB);10;Dorset;75924;13242;11493;7915;14634;3575;0;0;351;0.322;0.184;0.038;0.453;0.001;0.000;0.000;0.000
Dorset West;Edward Morello;10;Dorset;75998;16836;4998;20353;8414;3700;0;0;486;0.313;0.000;0.665;0.021;0.000;0.000;0.000;0.000
Dover and Deal;Unknown (Reform gain from LAB);12;Kent;76406;10411;13143;4601;16449;4367;0;92;613;0.099;0.287;0.007;0.606;0.000;0.000;0.000;0.000
Droitwich and Evesham;Nigel Huddleston;7;Hereford and Worcestershire;76624;16018;7701;6117;15247;4727;0;0;352;0.521;0.026;0.009;0.438;0.005;0.000;0.000;0.000
Dudley;Unknown (Reform gain from LAB);7;Black Country;70151;9512;7107;2767;13634;2475;0;549;437;0.193;0.056;0.001;0.750;0.000;0.000;0.000;0.000
