Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Bassetlaw;Unknown (Reform gain from LAB);8;Nottinghamshire;78173;9269;11056;3500;16936;3311;0;0;456;0.066;0.139;0.001;0.793;0.000;0.000;0.000;0.000
Bath;Wera Hobhouse;10;Bristol area;69655;7177;8049;15431;8761;6252;0;250;1267;0.058;0.065;0.745;0.106;0.026;0.000;0.000;0.000
Battersea;Marsha de Cordova;11;Wandsworth;72767;9140;17714;6526;6225;5600;0;505;464;0.066;0.897;0.013;0.015;0.008;0.000;0.000;0.000
Beaconsfield;Joy Morrissey;12;Buckinghamshire;72751;15479;5927;11873;10659;3079;0;0;746;0.601;0.017;0.227;0.154;0.001;0.000;0.000;0.000
Beckenham and Penge;Liam Conlon;11;Bromley;76876;10150;18737;6111;10292;5117;0;0;324;0.074;0.834;0.005;0.083;0.004;0.000;0.000;0.000
Bedford;Mohammad Yasin;9;Bedfordshire;72478;5736;12336;5031;11180;3869;0;798;693;0.028;0.546;0.019;0.402;0.005;0.000;0.000;0.000
Bedfordshire Mid;Unknown (Reform gain from CON);9;Bedfordshire;76218;13518;10702;5505;13910;4220;0;0;1243;0.382;0.163;0.008;0.443;0.003;0.000;0.000;0.000
Bedfordshire North;Richard Fuller;9;Bedfordshire;78850;15351;9912;6324;14284;4456;0;0;444;0.507;0.104;0.013;0.375;0.001;0.000;0.000;0.000
Bermondsey and Old Southwark;Neil Coyle;11;Southwark;69473;2475;11453;9142;7177;6338;0;0;641;0.004;0.610;0.233;0.097;0.056;0.000;0.000;0.000
Bethnal Green and Stepney;Unknown (MIN gain from LAB);11;Tower Hamlets;81922;1888;10036;6458;7233;8097;0;10624;0;0.003;0.354;0.073;0.124;0.161;0.000;0.284;0.000
Beverley and Holderness;Unknown (Reform gain from CON);5;Humber area;70559;10577;9702;4987;15393;2876;0;0;787;0.177;0.125;0.007;0.690;0.001;0.000;0.000;0.000
Bexhill and Battle;Unknown (Reform gain from CON);12;East Sussex;72209;11820;8856;5319;15371;4047;0;0;2123;0.288;0.098;0.014;0.595;0.004;0.000;0.000;0.000
Bexleyheath and Crayford;Unknown (Reform gain from LAB);11;Bexley;69470;9712;9461;4223;15407;3380;0;0;364;0.120;0.125;0.000;0.754;0.001;0.000;0.000;0.000
Bicester and Woodstock;Calum Alexander Miller;12;Oxfordshire;74350;12024;6616;15316;10910;3870;0;0;549;0.230;0.021;0.571;0.177;0.001;0.000;0.000;0.000
Birkenhead;Unknown (Reform gain from LAB);4;Merseyside;78091;2458;13457;3919;14340;8052;0;0;583;0.000;0.421;0.001;0.542;0.035;0.000;0.000;0.000
Birmingham Edgbaston;Unknown (Reform gain from LAB);7;Birmingham;71787;5884;10308;3894;10677;4236;0;0;1742;0.057;0.458;0.010;0.459;0.014;0.000;0.000;0.001
Birmingham Erdington;Unknown (Reform gain from LAB);7;Birmingham;77463;3807;8230;2607;14605;3511;0;0;1416;0.003;0.098;0.000;0.894;0.003;0.000;0.000;0.000
Birmingham Hall Green and Moseley;Unknown (MIN gain from LAB);7;Birmingham;76936;2569;7344;6067;8918;5468;0;9305;0;0.014;0.194;0.096;0.401;0.070;0.000;0.224;0.000
Birmingham Hodge Hill and Solihull North;Unknown (Reform gain from LAB);7;Birmingham;77737;3361;5886;2279;12760;3032;0;6700;0;0.009;0.053;0.001;0.903;0.004;0.000;0.030;0.000
Birmingham Ladywood;Unknown (MIN gain from LAB);7;Birmingham;83693;1522;7281;3827;7684;5969;0;8530;0;0.006;0.241;0.026;0.353;0.129;0.000;0.245;0.000
Birmingham Northfield;Unknown (Reform gain from LAB);7;Birmingham;74048;5539;9521;3107;14855;3850;0;0;580;0.014;0.147;0.000;0.836;0.001;0.000;0.000;0.000
Birmingham Perry Barr;Unknown (Reform gain from MIN);7;Birmingham;76350;2273;6037;3344;10325;4183;0;8935;388;0.010;0.094;0.009;0.644;0.030;0.000;0.212;0.000
Birmingham Selly Oak;Unknown (Reform gain from LAB);7;Birmingham;75678;4572;11292;3923;11630;5387;0;0;1696;0.018;0.468;0.005;0.493;0.016;0.000;0.000;0.000
Birmingham Yardley;Unknown (Reform gain from LAB);7;Birmingham;73203;2822;6590;4052;10945;2960;0;7598;0;0.014;0.109;0.025;0.737;0.007;0.000;0.106;0.000
Bishop Auckland;Unknown (Reform gain from LAB);3;Durham;70745;5908;10871;2747;17166;2700;0;0;443;0.007;0.133;0.000;0.859;0.000;0.000;0.000;0.000
Blackburn;Unknown (Reform gain from MIN);4;Lancashire;73259;2166;5472;2882;13363;2945;0;7044;3543;0.003;0.056;0.006;0.874;0.008;0.000;0.040;0.012
Blackley and Middleton South;Unknown (Reform gain from LAB);4;Central Manchester;72097;1913;8810;2999;13480;3945;0;0;325;0.000;0.146;0.001;0.850;0.003;0.000;0.000;0.000
Blackpool North and Fleetwood;Unknown (Reform gain from LAB);4;Lancashire;73339;8605;9957;2970;16509;2808;0;0;643;0.053;0.128;0.001;0.817;0.000;0.000;0.000;0.000
Blackpool South;Unknown (Reform gain from LAB);4;Lancashire;77459;3278;10493;2336;16888;2484;0;0;476;0.000;0.122;0.000;0.877;0.000;0.000;0.000;0.000
Blaydon and Consett;Unknown (Reform gain from LAB);3;Durham;70487;4631;13634;3306;16222;3248;0;0;466;0.001;0.332;0.000;0.666;0.000;0.000;0.000;0.000
Blyth and Ashington;Unknown (Reform gain from LAB);3;Northumberland;76263;4459;12105;2663;17963;2899;0;0;431;0.001;0.165;0.000;0.833;0.000;0.000;0.000;0.000
Bognor Regis and Littlehampton;Unknown (Reform gain from CON);12;West Sussex;77565;11105;8706;5797;17997;3458;0;0;787;0.140;0.048;0.007;0.803;0.001;0.000;0.000;0.000
Bolsover;Unknown (Reform gain from LAB);8;Derbyshire;77207;6178;11090;2808;17871;3910;0;0;319;0.009;0.119;0.000;0.871;0.000;0.000;0.000;0.000
Bolton North East;Unknown (Reform gain from LAB);4;Western Manchester;80011;5707;10280;3246;16508;4758;0;1346;327;0.012;0.133;0.002;0.850;0.002;0.000;0.000;0.000
Bolton South and Walkden;Unknown (Reform gain from LAB);4;Western Manchester;79622;3162;8680;2621;14848;3324;0;3686;203;0.002;0.119;0.001;0.876;0.002;0.000;0.000;0.000
Bolton West;Unknown (Reform gain from LAB);4;Western Manchester;74933;9341;10820;3979;13982;4884;0;0;539;0.125;0.240;0.004;0.622;0.008;0.000;0.000;0.000
Bootle;Peter Dowd;4;Merseyside;73037;1621;15127;3030;12967;4819;0;1083;0;0.000;0.627;0.000;0.372;0.001;0.000;0.000;0.000
Boston and Skegness;Richard Tice;8;Lincolnshire;75811;8485;4164;2615;23322;2141;0;0;846;0.007;0.001;0.000;0.992;0.000;0.000;0.000;0.000
Bournemouth East;Tom Hayes;10;Dorset;72354;8350;13276;4397;12923;4132;0;0;930;0.079;0.468;0.005;0.444;0.004;0.000;0.000;0.000
Bournemouth West;Unknown (Reform gain from LAB);10;Dorset;70259;8665;9273;4792;11831;4363;0;0;540;0.175;0.241;0.020;0.551;0.011;0.000;0.000;0.000
Bracknell;Unknown (Reform gain from LAB);12;Berkshire;71656;11249;9561;5840;12369;3774;0;0;682;0.333;0.191;0.026;0.448;0.002;0.000;0.000;0.000
Bradford East;Unknown (Reform gain from LAB);5;West Yorkshire;75167;2013;7406;3418;12777;3903;0;5516;964;0.005;0.134;0.007;0.830;0.011;0.000;0.012;0.000
Bradford South;Unknown (Reform gain from LAB);5;West Yorkshire;71002;3317;6807;2386;14397;3597;0;428;2067;0.008;0.066;0.001;0.920;0.003;0.000;0.000;0.000
Bradford West;Unknown (Reform gain from LAB);5;West Yorkshire;77897;1765;5898;2997;10835;4887;0;7328;1533;0.013;0.110;0.020;0.712;0.048;0.000;0.096;0.000
Braintree;Unknown (Reform gain from CON);9;Essex;77781;12414;8682;4605;18369;3939;0;0;797;0.165;0.047;0.002;0.783;0.002;0.000;0.000;0.000
Brent East;Dawn Butler;11;Brent;77257;3914;11989;5288;8362;5405;0;784;1191;0.014;0.729;0.026;0.198;0.032;0.000;0.000;0.000
Brent West;Barry Gardiner;11;Brent;79937;8926;10980;4587;9023;3976;0;2201;0;0.229;0.473;0.021;0.266;0.010;0.000;0.000;0.000
Brentford and Isleworth;Ruth Cadbury;11;Hounslow;79283;7673;13492;5286;10129;5079;0;2296;243;0.075;0.660;0.022;0.231;0.011;0.000;0.000;0.000
Brentwood and Ongar;Unknown (Reform gain from CON);9;Essex;75352;13646;7832;6727;16669;2872;0;0;495;0.291;0.028;0.010;0.670;0.000;0.000;0.000;0.000
Bridgwater;Unknown (Reform gain from CON);10;Somerset;71571;9285;6741;5805;15219;3059;0;373;445;0.120;0.030;0.017;0.831;0.001;0.000;0.000;0.000
Bridlington and the Wolds;Unknown (Reform gain from CON);5;Humber area;72931;9932;7026;4305;18167;2616;0;0;1037;0.075;0.022;0.000;0.902;0.000;0.000;0.000;0.000
Brigg and Immingham;Unknown (Reform gain from CON);5;Humber area;74297;10491;7572;3253;18187;2746;0;0;426;0.084;0.025;0.001;0.890;0.000;0.000;0.000;0.000
Brighton Kemptown and Peacehaven;Chris Ward;12;East Sussex;68784;6441;12758;4760;7070;8095;0;0;1489;0.067;0.713;0.021;0.091;0.107;0.000;0.000;0.000
Brighton Pavilion;Siân Berry;12;East Sussex;74786;3399;10992;4195;6924;25124;0;0;711;0.000;0.023;0.000;0.003;0.974;0.000;0.000;0.000
Bristol Central;Carla Denyer;10;Bristol area;62735;2075;10163;3315;4048;23074;0;0;389;0.000;0.020;0.000;0.000;0.980;0.000;0.000;0.000
Bristol East;Unknown (Green gain from LAB);10;Bristol area;75917;4003;12855;4748;8507;13848;0;0;1275;0.009;0.397;0.010;0.073;0.511;0.000;0.000;0.000
Bristol North East;Damien Egan;10;Bristol area;70076;4901;12679;3512;11226;7601;0;0;1035;0.018;0.560;0.008;0.349;0.063;0.000;0.000;0.000
Bristol North West;Darren Jones;10;Bristol area;74869;5904;17110;5571;10033;8388;0;0;497;0.013;0.821;0.011;0.111;0.043;0.000;0.000;0.000
Bristol South;Karin Smyth;10;Bristol area;75533;4214;12594;3752;11937;9974;0;0;475;0.007;0.441;0.004;0.391;0.157;0.000;0.000;0.000
Broadland and Fakenham;Unknown (Reform gain from CON);9;Norfolk;76859;12608;10578;6060;14947;4436;0;0;443;0.294;0.144;0.011;0.547;0.003;0.000;0.000;0.000
Bromley and Biggin Hill;Peter Fortune;11;Bromley;70713;13124;10919;5797;11878;4065;0;0;378;0.460;0.232;0.014;0.289;0.004;0.000;0.000;0.000
Bromsgrove;Unknown (Reform gain from CON);7;Hereford and Worcestershire;76468;12386;8871;8024;16270;3292;0;176;1147;0.250;0.071;0.038;0.639;0.002;0.000;0.000;0.000
Broxbourne;Unknown (Reform gain from CON);9;Hertfordshire;75187;11433;8166;4400;15237;3439;0;0;478;0.236;0.056;0.003;0.704;0.001;0.000;0.000;0.000
Broxtowe;Unknown (Reform gain from LAB);8;Nottinghamshire;71923;7059;13859;5070;14825;4376;0;410;656;0.031;0.410;0.007;0.548;0.003;0.000;0.000;0.000
Buckingham and Bletchley;Unknown (Reform gain from LAB);12;Buckinghamshire;74832;9986;12410;5587;14142;3814;0;0;481;0.138;0.310;0.016;0.533;0.002;0.000;0.000;0.000
Buckinghamshire Mid;Greg Smith;12;Buckinghamshire;75415;15550;6949;13149;12763;3841;0;0;652;0.483;0.020;0.274;0.222;0.001;0.000;0.000;0.000
Burnley;Unknown (Reform gain from LAB);4;Lancashire;74951;5346;7760;6837;16110;2442;0;0;629;0.015;0.050;0.019;0.915;0.000;0.000;0.000;0.000
Burton and Uttoxeter;Unknown (Reform gain from LAB);7;Staffordshire;77994;9645;9236;3593;17087;3638;0;2290;0;0.105;0.072;0.001;0.821;0.001;0.000;0.000;0.000
Bury North;Unknown (Reform gain from LAB);4;Western Manchester;77703;7785;13309;3420;14742;2981;0;1602;421;0.044;0.368;0.001;0.587;0.000;0.000;0.000;0.000
Bury South;Unknown (Reform gain from LAB);4;Western Manchester;75339;6089;13121;3642;13456;3667;0;963;381;0.020;0.451;0.001;0.525;0.001;0.000;0.000;0.000
Bury St Edmunds and Stowmarket;Unknown (Reform gain from LAB);9;Suffolk;77599;11153;10719;5177;15563;6435;0;0;1113;0.199;0.155;0.012;0.615;0.018;0.000;0.000;0.000
Calder Valley;Josh Fenton-Glynn;5;West Yorkshire;77364;7938;15482;4356;14934;4570;0;0;574;0.028;0.527;0.002;0.441;0.001;0.000;0.000;0.000
Camborne and Redruth;Unknown (Reform gain from LAB);10;Cornwall;74402;7207;13518;4929;16384;4075;0;0;735;0.020;0.313;0.008;0.656;0.002;0.000;0.000;0.000
Cambridge;Daniel Zeichner;9;Cambridgeshire;70315;3857;14060;8760;5485;8599;0;949;649;0.008;0.739;0.124;0.028;0.100;0.000;0.000;0.000
Cambridgeshire North East;Unknown (Reform gain from CON);9;Cambridgeshire;71511;10449;4690;3510;17652;2784;0;256;774;0.106;0.003;0.001;0.889;0.000;0.000;0.000;0.000
Cambridgeshire North West;Unknown (Reform gain from LAB);9;Cambridgeshire;75915;10357;8841;4627;15702;4294;0;0;441;0.161;0.075;0.005;0.754;0.003;0.000;0.000;0.000
Cambridgeshire South;Pippa Heylings;9;Cambridgeshire;77327;10951;6643;20215;11284;3803;0;0;511;0.072;0.006;0.842;0.079;0.000;0.000;0.000;0.000
Cannock Chase;Unknown (Reform gain from LAB);7;Staffordshire;76974;8402;8906;2913;19320;3433;0;0;458;0.032;0.036;0.000;0.931;0.000;0.000;0.000;0.000
Canterbury;Rosie Duffield;12;Kent;71171;7616;14506;5095;12092;6385;0;0;423;0.054;0.581;0.008;0.340;0.016;0.000;0.000;0.000
Carlisle;Unknown (Reform gain from LAB);4;Cumbria;77863;9367;10713;4340;16437;3591;0;0;814;0.076;0.157;0.002;0.763;0.001;0.000;0.000;0.000
Carshalton and Wallington;Bobby Dean;11;Sutton;74362;8225;5556;15282;12718;2681;0;550;236;0.043;0.008;0.635;0.313;0.000;0.000;0.000;0.000
Castle Point;Unknown (Reform gain from CON);9;Essex;70967;10689;6032;2874;18698;2765;0;0;373;0.088;0.006;0.001;0.904;0.000;0.000;0.000;0.000
Chatham and Aylesford;Unknown (Reform gain from LAB);12;Kent;75109;8248;8187;3765;16223;3749;0;545;440;0.062;0.057;0.005;0.873;0.002;0.000;0.000;0.000
Cheadle;Tom Morrison;4;Eastern Manchester;74383;8173;7732;18421;10716;2688;0;960;74;0.027;0.021;0.839;0.112;0.000;0.000;0.000;0.000
Chelmsford;Marie Goldman;9;Essex;76972;12607;5104;15648;12308;3274;0;207;574;0.227;0.004;0.540;0.228;0.000;0.000;0.000;0.000
Chelsea and Fulham;Ben Coleman;11;Hammersmith and Fulham;78468;13608;15172;5814;7295;4155;0;616;44;0.381;0.572;0.008;0.034;0.005;0.000;0.000;0.000
Cheltenham;Max Wilkinson;10;Gloucestershire;76143;12382;3973;18803;8606;4193;0;0;656;0.149;0.002;0.809;0.039;0.001;0.000;0.000;0.000
Chesham and Amersham;Sarah Green;12;Buckinghamshire;74889;15685;4410;18769;10113;3076;0;952;136;0.307;0.003;0.638;0.052;0.000;0.000;0.000;0.000
Cheshire Mid;Unknown (Reform gain from LAB);4;Cheshire;70384;6170;12903;3797;14241;2945;0;0;744;0.017;0.409;0.000;0.572;0.001;0.000;0.000;0.000
Chester North and Neston;Samantha Dixon;4;Cheshire;70215;7959;15539;3702;11716;4433;0;0;366;0.044;0.709;0.001;0.245;0.001;0.000;0.000;0.000
Chester South and Eddisbury;Aphra Brandreth;4;Cheshire;74284;15633;11969;6779;12122;3618;0;0;1127;0.564;0.213;0.008;0.213;0.001;0.000;0.000;0.000
Chesterfield;Unknown (Reform gain from LAB);8;Derbyshire;71654;6168;12560;3470;14921;3221;0;439;386;0.015;0.339;0.001;0.644;0.001;0.000;0.000;0.000
Chichester;Jessica Brown-Fuller;12;West Sussex;78374;11510;3735;18698;13735;3135;0;0;568;0.087;0.001;0.704;0.208;0.000;0.000;0.000;0.000
Chingford and Woodford Green;Iain Duncan Smith;11;Waltham Forest;75178;11209;9481;3757;10801;2843;0;8227;0;0.344;0.221;0.009;0.371;0.004;0.000;0.050;0.000
Chippenham;Sarah Gibson;10;Wiltshire;73876;11749;3780;16656;12398;3382;0;0;731;0.164;0.002;0.634;0.199;0.000;0.000;0.000;0.000
Chipping Barnet;Dan Tomlinson;11;Barnet;78038;12578;16366;5413;9994;4697;0;0;425;0.226;0.668;0.007;0.095;0.003;0.000;0.000;0.000
Chorley;Lindsay Hoyle;4;Lancashire;74575;1123;15898;2736;8804;5287;0;0;2125;0.000;0.912;0.000;0.082;0.005;0.000;0.000;0.000
Christchurch;Unknown (Reform gain from CON);10;Dorset;71064;12682;5591;8912;15843;2866;0;0;1468;0.295;0.010;0.074;0.620;0.001;0.000;0.000;0.000
Cities of London and Westminster;Rachel Blake;11;City of Westminster;73369;10495;12731;5737;6166;3821;0;645;351;0.296;0.641;0.017;0.039;0.006;0.000;0.000;0.000
Clacton;Nigel Farage;9;Essex;78703;8685;4365;3206;27333;2672;0;0;699;0.003;0.000;0.000;0.996;0.000;0.000;0.000;0.000
Clapham and Brixton Hill;Bell Ribeiro-Addy;11;Lambeth;74435;3339;16375;7859;5760;8130;0;0;479;0.003;0.874;0.044;0.018;0.060;0.000;0.000;0.000
Colchester;Pam Cox;9;Essex;78662;7024;13289;6354;13203;4141;0;0;330;0.041;0.471;0.018;0.464;0.005;0.000;0.000;0.000
Colne Valley;Unknown (Reform gain from LAB);5;West Yorkshire;72638;8758;13530;3909;13974;4235;0;0;481;0.071;0.425;0.003;0.500;0.001;0.000;0.000;0.000
Congleton;Unknown (Reform gain from LAB);4;Cheshire;74243;11278;12267;5339;14972;3537;0;0;1709;0.179;0.294;0.008;0.518;0.001;0.000;0.000;0.000
Corby and East Northamptonshire;Unknown (Reform gain from LAB);8;Northamptonshire;78787;11065;13040;4160;15124;4046;0;0;641;0.153;0.301;0.000;0.544;0.001;0.000;0.000;0.000
Cornwall North;Ben Maguire;10;Cornwall;76832;11259;3319;17344;15691;2728;0;0;646;0.095;0.000;0.535;0.370;0.000;0.000;0.000;0.000
Cornwall South East;Unknown (Reform gain from LAB);10;Cornwall;72728;10501;10340;7643;15567;3714;0;0;594;0.150;0.138;0.043;0.668;0.001;0.000;0.000;0.000
Cotswolds North;Geoffrey Clifton-Brown;10;Gloucestershire;72513;14249;6660;11827;11926;4215;0;0;625;0.472;0.021;0.238;0.267;0.001;0.000;0.000;0.000
Cotswolds South;Roz Savage;10;Gloucestershire;71971;14861;4078;17646;11033;2906;0;0;745;0.303;0.000;0.611;0.085;0.000;0.000;0.000;0.000
Coventry East;Unknown (Reform gain from LAB);7;Coventry and Solihull;75801;4378;10403;2729;13682;3798;0;1051;490;0.007;0.258;0.000;0.734;0.001;0.000;0.000;0.000
Coventry North West;Unknown (Reform gain from LAB);7;Coventry and Solihull;75057;5392;12791;3543;14446;4641;0;0;496;0.010;0.385;0.002;0.600;0.003;0.000;0.000;0.000
Coventry South;Zarah Sultana;7;Coventry and Solihull;76262;6526;13225;4295;12133;4349;0;778;498;0.034;0.536;0.002;0.420;0.007;0.000;0.000;0.000
Cramlington and Killingworth;Unknown (Reform gain from LAB);3;Newcastle area;76228;6257;14823;3458;16403;3257;0;0;858;0.011;0.398;0.000;0.591;0.000;0.000;0.000;0.000
Crawley;Unknown (Reform gain from LAB);12;West Sussex;75569;9185;10607;3895;13779;4361;0;2331;169;0.133;0.238;0.007;0.616;0.006;0.000;0.000;0.000
Crewe and Nantwich;Unknown (Reform gain from LAB);4;Cheshire;78423;6931;14126;3807;17011;3287;0;423;565;0.010;0.322;0.000;0.665;0.001;0.000;0.000;0.000
Croydon East;Natasha Dawn Irons;11;Croydon;76660;8555;12156;4977;11639;4667;0;0;317;0.106;0.460;0.011;0.415;0.007;0.000;0.000;0.000
Croydon South;Chris Philp;11;Croydon;74968;15382;11811;6343;9011;4633;0;851;144;0.646;0.246;0.020;0.083;0.005;0.000;0.000;0.000
Croydon West;Sarah Jones;11;Croydon;77942;3763;11544;5649;8855;5880;0;695;441;0.008;0.635;0.041;0.265;0.050;0.000;0.000;0.000
Dagenham and Rainham;Unknown (Reform gain from LAB);11;Barking and Dagenham;76478;4430;10328;2958;14920;4570;0;0;622;0.003;0.196;0.001;0.796;0.004;0.000;0.000;0.000
Darlington;Unknown (Reform gain from LAB);3;Durham;70763;8236;10856;3180;15042;3553;0;0;302;0.058;0.208;0.000;0.732;0.000;0.000;0.000;0.000
Dartford;Unknown (Reform gain from LAB);12;Kent;75426;10196;9076;4231;15512;4424;0;0;391;0.140;0.089;0.007;0.760;0.003;0.000;0.000;0.000
Daventry;Unknown (Reform gain from CON);8;Northamptonshire;80879;12978;9878;7572;17332;3786;0;0;521;0.233;0.068;0.014;0.684;0.000;0.000;0.000;0.000
Derby North;Unknown (Reform gain from LAB);8;Derbyshire;71900;5933;12389;3497;13627;4183;0;0;337;0.018;0.401;0.001;0.580;0.000;0.000;0.000;0.000
Derby South;Unknown (Reform gain from LAB);8;Derbyshire;72952;3667;8444;2900;14424;2813;0;4150;140;0.009;0.119;0.003;0.867;0.001;0.000;0.000;0.000
Derbyshire Dales;Unknown (CON gain from LAB);8;Derbyshire;73317;13455;12243;6069;13414;3972;0;0;739;0.375;0.262;0.007;0.353;0.003;0.000;0.000;0.000
Derbyshire Mid;Unknown (Reform gain from LAB);8;Derbyshire;69281;11768;11526;4233;13386;4442;0;337;425;0.272;0.262;0.002;0.462;0.002;0.000;0.000;0.000
Derbyshire North East;Unknown (Reform gain from LAB);8;Derbyshire;73139;11540;10992;3799;14598;3464;0;0;484;0.241;0.177;0.001;0.580;0.000;0.000;0.000;0.000
Derbyshire South;Unknown (Reform gain from LAB);8;Derbyshire;73714;9565;10834;4322;15872;3366;0;0;1073;0.104;0.183;0.001;0.710;0.002;0.000;0.000;0.000
Devon Central;Unknown (Reform gain from CON);10;Devon;75385;13154;11526;8189;13800;4880;0;0;696;0.333;0.191;0.063;0.408;0.004;0.000;0.000;0.000
Devon North;Ian Roome;10;Devon;79079;11864;3355;15673;15387;3546;0;0;893;0.142;0.001;0.429;0.426;0.001;0.000;0.000;0.000
Devon South;Caroline Voaden;10;Devon;70755;12259;3351;16691;12605;2778;0;0;513;0.180;0.000;0.623;0.197;0.000;0.000;0.000;0.000
Devon South West;Unknown (Reform gain from CON);10;Devon;77600;12970;10250;6780;16549;4304;0;0;806;0.259;0.100;0.026;0.612;0.003;0.000;0.000;0.000
Dewsbury and Batley;Unknown (Reform gain from MIN);5;West Yorkshire;71685;3105;5305;2528;11915;2588;0;10920;0;0.015;0.030;0.004;0.674;0.004;0.000;0.272;0.000
Didcot and Wantage;Olly Glover;12;Oxfordshire;80689;10980;7581;16817;13726;3861;0;0;447;0.105;0.021;0.580;0.291;0.002;0.000;0.000;0.000
Doncaster Central;Unknown (Reform gain from LAB);5;South Yorkshire;74678;5535;10714;2474;15482;2652;0;852;495;0.012;0.197;0.001;0.789;0.000;0.000;0.000;0.000
Doncaster East and the Isle of Axholme;Unknown (Reform gain from LAB);5;South Yorkshire;70154;9289;9151;2740;14875;2639;0;0;441;0.112;0.107;0.000;0.781;0.000;0.000;0.000;0.000
Doncaster North;Ed Miliband;5;South Yorkshire;69759;4910;9913;2396;9597;2598;0;0;2857;0.036;0.525;0.004;0.426;0.003;0.000;0.000;0.006
Dorking and Horley;Chris Coghlan;12;Surrey;71850;13249;4138;16473;11575;3498;0;0;393;0.250;0.002;0.596;0.150;0.001;0.000;0.000;0.000
Dorset Mid and North Poole;Vikki Slade;10;Dorset;75294;14800;4083;16811;9511;3306;0;0;927;0.344;0.002;0.587;0.065;0.000;0.000;0.000;0.000
Dorset North;Unknown (Reform gain from CON);10;Dorset;72690;13299;3653;13246;15361;2938;0;0;697;0.245;0.001;0.264;0.489;0.000;0.000;0.000;0.000
Dorset South;Unknown (Reform gain from LAB);10;Dorset;75924;11307;10290;7545;14878;3801;0;0;657;0.230;0.139;0.041;0.587;0.002;0.000;0.000;0.000
Dorset West;Edward Morello;10;Dorset;75998;15262;3612;19897;8632;3497;0;0;952;0.254;0.000;0.720;0.025;0.000;0.000;0.000;0.000
Dover and Deal;Unknown (Reform gain from LAB);12;Kent;76406;8312;11985;4167;17007;4618;0;128;1025;0.043;0.222;0.006;0.728;0.000;0.000;0.000;0.000
