Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Buckingham;Greg Smith;12;Buckinghamshire;83146;21186;16813;10016;7047;2646;0;0;214;0.675;0.295;0.026;0.003;0.000;0.000;0.000;0.000
Burnley;Unknown (LAB gain from CON);4;Lancashire;64345;5781;14009;1499;5665;1774;0;0;512;0.025;0.960;0.000;0.015;0.000;0.000;0.000;0.000
Burton;Unknown (LAB gain from CON);7;Staffordshire;75036;13448;18249;1356;4693;2112;0;0;292;0.220;0.778;0.000;0.002;0.000;0.000;0.000;0.000
Bury North;Unknown (LAB gain from CON);4;Western Manchester;68802;8885;22003;941;4592;1907;0;0;445;0.013;0.987;0.000;0.000;0.000;0.000;0.000;0.000
Bury South;Unknown (LAB gain from CON);4;Western Manchester;75152;8125;24099;1131;5817;2437;0;0;749;0.007;0.992;0.000;0.001;0.000;0.000;0.000;0.000
Bury St Edmunds;Jo Churchill;9;Suffolk;89644;16727;16591;2967;7722;7958;0;0;552;0.501;0.469;0.000;0.015;0.015;0.000;0.000;0.000
Calder Valley;Unknown (LAB gain from CON);5;West Yorkshire;79287;12355;26366;1814;6433;2283;0;0;394;0.030;0.968;0.000;0.002;0.000;0.000;0.000;0.000
Camberwell and Peckham;Harriet Harman;11;Southwark;88971;2039;38217;1365;4132;4458;0;0;319;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Camborne and Redruth;Unknown (LAB gain from CON);10;Cornwall;70250;11331;19002;4406;5539;2195;0;0;305;0.114;0.882;0.002;0.001;0.000;0.000;0.000;0.000
Cambridge;Daniel Zeichner;9;Cambridgeshire;79951;4285;27211;9206;5019;4737;0;0;344;0.000;0.993;0.006;0.000;0.000;0.000;0.000;0.000
Cambridgeshire North East;Steve Barclay;9;Cambridgeshire;83699;17733;14382;3944;6259;2191;0;0;385;0.680;0.310;0.001;0.009;0.000;0.000;0.000;0.000
Cambridgeshire North West;Unknown (LAB gain from CON);9;Cambridgeshire;94909;17636;19624;5583;7237;3488;0;0;395;0.420;0.571;0.003;0.006;0.000;0.000;0.000;0.000
Cambridgeshire South;Unknown (LIB gain from CON);9;Cambridgeshire;87288;14264;15585;21601;6952;2806;0;0;196;0.127;0.196;0.671;0.006;0.000;0.000;0.000;0.000
Cambridgeshire South East;Unknown (LIB gain from CON);9;Cambridgeshire;86769;15204;16311;16994;6843;2533;0;0;268;0.260;0.338;0.394;0.007;0.000;0.000;0.000;0.000
Cannock Chase;Unknown (LAB gain from CON);7;Staffordshire;74813;13616;15650;1283;5139;2822;0;0;371;0.349;0.648;0.000;0.003;0.000;0.000;0.000;0.000
Canterbury;Rosie Duffield;12;Kent;80203;11999;27801;2928;6244;3629;0;0;378;0.025;0.973;0.000;0.002;0.000;0.000;0.000;0.000
Carlisle;Unknown (LAB gain from CON);4;Cumbria;65105;8955;18525;1351;5316;1884;0;0;475;0.047;0.952;0.000;0.001;0.000;0.000;0.000;0.000
Carshalton and Wallington;Unknown (LIB gain from CON);11;Sutton;72941;10021;10769;13273;5837;2071;0;0;351;0.182;0.284;0.510;0.024;0.000;0.000;0.000;0.000
Castle Point;Rebecca Harris;9;Essex;69608;14471;13024;2108;7067;1955;0;0;965;0.579;0.397;0.000;0.024;0.000;0.000;0.000;0.000
Charnwood;Unknown (LAB gain from CON);8;Leicestershire;79534;16216;17279;2244;6868;3110;0;0;545;0.431;0.561;0.000;0.008;0.000;0.000;0.000;0.000
Chatham and Aylesford;Unknown (LAB gain from CON);12;Kent;71642;13011;15772;1940;4842;2118;0;0;350;0.325;0.671;0.000;0.003;0.000;0.000;0.000;0.000
Cheadle;Unknown (LIB gain from CON);4;Eastern Manchester;74577;12404;13422;13911;7022;2591;0;0;443;0.248;0.355;0.373;0.023;0.001;0.000;0.000;0.000
Chelmsford;Unknown (LAB gain from CON);9;Essex;80394;14334;16542;11823;6716;2654;0;0;458;0.329;0.526;0.135;0.010;0.000;0.000;0.000;0.000
Chelsea and Fulham;Unknown (LAB gain from CON);11;Hammersmith and Fulham;67110;13130;17747;4411;5123;2847;0;0;342;0.229;0.766;0.000;0.004;0.000;0.000;0.000;0.000
Cheltenham;Unknown (LIB gain from CON);10;Gloucestershire;81044;13788;9594;21792;6084;2454;0;0;339;0.144;0.038;0.814;0.004;0.000;0.000;0.000;0.000
Chesham and Amersham;Cheryl Gillan;12;Buckinghamshire;72542;18771;6905;18168;4874;2407;0;0;301;0.530;0.008;0.460;0.001;0.000;0.000;0.000;0.000
Chester, City of;Chris Matheson;4;Cheshire;76057;9972;29180;1792;5291;2309;0;0;591;0.006;0.994;0.000;0.000;0.000;0.000;0.000;0.000
Chesterfield;Toby Perkins;8;Derbyshire;71034;7155;21672;1853;6629;2507;0;0;506;0.011;0.984;0.000;0.005;0.000;0.000;0.000;0.000
Chichester;Gillian Keegan;12;West Sussex;85499;16964;15297;11593;8020;4431;0;0;405;0.502;0.358;0.107;0.030;0.002;0.000;0.000;0.000
Chingford and Woodford Green;Unknown (LAB gain from CON);11;Waltham Forest;65393;10254;21374;1294;4352;1896;0;0;323;0.035;0.965;0.000;0.000;0.000;0.000;0.000;0.000
Chippenham;Michelle Donelan;10;Wiltshire;77221;15486;12022;15031;5935;2061;0;0;282;0.439;0.162;0.392;0.007;0.000;0.000;0.000;0.000
Chipping Barnet;Unknown (LAB gain from CON);11;Barnet;79960;12882;26876;1937;5675;3229;0;0;378;0.034;0.966;0.000;0.000;0.000;0.000;0.000;0.000
Chorley;Lindsay Hoyle;4;Lancashire;78177;2238;30677;1025;4740;3550;0;0;707;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Christchurch;Christopher Chope;10;Dorset;71520;18601;12618;6212;6729;2851;0;0;510;0.799;0.184;0.007;0.009;0.000;0.000;0.000;0.000
Cities of London and Westminster;Unknown (LAB gain from CON);11;City of Westminster;63700;9316;17431;4677;4555;2845;0;0;321;0.077;0.918;0.002;0.003;0.000;0.000;0.000;0.000
Clacton;Giles Watling;9;Essex;70930;14622;11975;2234;6422;1904;0;0;617;0.670;0.312;0.000;0.017;0.000;0.000;0.000;0.000
Cleethorpes;Unknown (LAB gain from CON);5;Humber area;73689;14310;15577;1631;6007;1859;0;0;397;0.426;0.569;0.000;0.005;0.000;0.000;0.000;0.000
Colchester;Unknown (LAB gain from CON);9;Essex;82625;11415;19768;5410;5615;3211;0;0;370;0.111;0.881;0.003;0.004;0.000;0.000;0.000;0.000
Colne Valley;Unknown (LAB gain from CON);5;West Yorkshire;84174;11595;26374;1860;7039;2872;0;0;530;0.026;0.972;0.000;0.002;0.000;0.000;0.000;0.000
Congleton;Unknown (LAB gain from CON);4;Cheshire;80930;16334;20599;3111;7526;2964;0;0;528;0.286;0.706;0.000;0.008;0.000;0.000;0.000;0.000
Copeland;Unknown (LAB gain from CON);4;Cumbria;61693;8803;19255;1070;4745;1810;0;0;205;0.023;0.975;0.000;0.001;0.000;0.000;0.000;0.000
Corby;Unknown (LAB gain from CON);8;Northamptonshire;86153;13632;26979;1988;6596;2365;0;0;359;0.053;0.946;0.000;0.001;0.000;0.000;0.000;0.000
Cornwall North;Scott Mann;10;Cornwall;69935;13628;8924;13047;6082;1595;0;0;190;0.476;0.094;0.415;0.014;0.000;0.000;0.000;0.000
Cornwall South East;Sheryll Murray;10;Cornwall;71825;14772;14115;7712;6049;2215;0;0;198;0.509;0.445;0.035;0.010;0.000;0.000;0.000;0.000
Cotswolds, The;Geoffrey Clifton-Brown;10;Gloucestershire;81939;17648;13601;13765;7352;3819;0;0;225;0.566;0.220;0.201;0.010;0.002;0.000;0.000;0.000
Coventry North East;Colleen Fletcher;7;Coventry and Solihull;76006;5087;22771;883;3733;1764;0;0;359;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Coventry North West;Taiwo Owatemi;7;Coventry and Solihull;75247;8403;21685;1547;4954;2396;0;0;427;0.020;0.979;0.000;0.000;0.000;0.000;0.000;0.000
Coventry South;Zarah Sultana;7;Coventry and Solihull;70979;8391;21755;1378;4127;1991;0;0;341;0.017;0.982;0.000;0.000;0.000;0.000;0.000;0.000
Crawley;Unknown (LAB gain from CON);12;West Sussex;74207;11354;20878;1435;4234;2151;0;0;338;0.066;0.933;0.000;0.000;0.000;0.000;0.000;0.000
Crewe and Nantwich;Unknown (LAB gain from CON);4;Cheshire;80321;12553;24046;1285;5872;2527;0;0;489;0.052;0.946;0.000;0.001;0.000;0.000;0.000;0.000
Croydon Central;Sarah Jones;11;Croydon;81407;8309;26852;1503;4875;2427;0;0;404;0.003;0.996;0.000;0.000;0.000;0.000;0.000;0.000
Croydon North;Steve Reed;11;Croydon;88468;3236;32123;1141;4048;2998;0;0;387;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Croydon South;Unknown (LAB gain from CON);11;Croydon;83982;15813;21891;3521;6203;2670;0;0;427;0.198;0.800;0.000;0.002;0.000;0.000;0.000;0.000
Dagenham and Rainham;Jon Cruddas;11;Barking and Dagenham;71045;6618;19648;717;4517;1836;0;0;459;0.004;0.996;0.000;0.000;0.000;0.000;0.000;0.000
Darlington;Unknown (LAB gain from CON);3;Durham;66397;8076;18808;1266;4933;2417;0;0;518;0.023;0.974;0.000;0.003;0.000;0.000;0.000;0.000
Dartford;Unknown (LAB gain from CON);12;Kent;82209;15685;19015;2358;5667;2495;0;0;406;0.311;0.688;0.000;0.001;0.000;0.000;0.000;0.000
Daventry;Chris Heaton-Harris;8;Northamptonshire;77423;17822;17248;4194;7099;2834;0;0;294;0.518;0.475;0.000;0.006;0.000;0.000;0.000;0.000
Denton and Reddish;Andrew Gwynne;4;Eastern Manchester;66234;4862;21295;797;4637;2214;0;0;481;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Derby North;Unknown (LAB gain from CON);8;Derbyshire;73199;8508;21820;1598;5315;2286;0;0;511;0.014;0.985;0.000;0.001;0.000;0.000;0.000;0.000
Derby South;Margaret Beckett;8;Derbyshire;73062;4415;20323;797;4530;1515;0;0;702;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Derbyshire Dales;Unknown (LAB gain from CON);8;Derbyshire;65080;13142;16061;4410;6915;3189;0;0;260;0.328;0.655;0.002;0.013;0.000;0.000;0.000;0.000
Derbyshire Mid;Unknown (LAB gain from CON);8;Derbyshire;67442;13249;17121;2310;6452;3174;0;0;566;0.290;0.703;0.000;0.007;0.000;0.000;0.000;0.000
Derbyshire North East;Unknown (LAB gain from CON);8;Derbyshire;72345;12699;20148;1751;6156;2507;0;0;417;0.132;0.863;0.000;0.005;0.000;0.000;0.000;0.000
Derbyshire South;Unknown (LAB gain from CON);8;Derbyshire;79331;14373;20416;1786;6201;2888;0;0;347;0.206;0.789;0.000;0.004;0.000;0.000;0.000;0.000
Devizes;Danny Kruger;10;Wiltshire;73372;15562;13584;6932;5628;2623;0;0;202;0.602;0.374;0.016;0.007;0.000;0.000;0.000;0.000
Devon Central;Unknown (LAB gain from CON);10;Devon;74926;13916;16261;9647;6815;3622;0;0;181;0.337;0.579;0.069;0.013;0.001;0.000;0.000;0.000
Devon East;Simon Jupp;10;Devon;87168;22276;14098;9649;7601;2383;0;0;270;0.828;0.141;0.024;0.006;0.000;0.000;0.000;0.000
Devon North;Unknown (LIB gain from CON);10;Devon;75859;13254;9674;14885;6854;2592;0;0;261;0.346;0.106;0.527;0.020;0.000;0.000;0.000;0.000
Devon South West;Unknown (LAB gain from CON);10;Devon;72535;15464;15992;5526;6364;3057;0;0;454;0.451;0.534;0.004;0.010;0.000;0.000;0.000;0.000
Devon West and Torridge;Geoffrey Cox;10;Devon;80403;15760;14301;8719;7731;3223;0;0;453;0.535;0.386;0.047;0.031;0.000;0.000;0.000;0.000
Dewsbury;Unknown (LAB gain from CON);5;West Yorkshire;81253;10248;24355;1189;5533;2075;0;0;368;0.016;0.984;0.000;0.000;0.000;0.000;0.000;0.000
Don Valley;Unknown (LAB gain from CON);5;South Yorkshire;75356;8506;20406;1201;6686;1966;0;0;566;0.024;0.973;0.000;0.003;0.000;0.000;0.000;0.000
Doncaster Central;Rosie Winterton;5;South Yorkshire;71389;6116;19766;889;5935;1896;0;0;620;0.007;0.990;0.000;0.002;0.000;0.000;0.000;0.000
Doncaster North;Ed Miliband;5;South Yorkshire;72362;5570;20019;1030;6913;1640;0;0;752;0.004;0.991;0.000;0.004;0.000;0.000;0.000;0.000
Dorset Mid and Poole North;Michael Tomlinson;10;Dorset;65427;14860;8967;12887;5708;2244;0;0;241;0.575;0.082;0.333;0.008;0.000;0.000;0.000;0.000
Dorset North;Simon Hoare;10;Dorset;76765;19392;12477;9408;6109;2444;0;0;207;0.804;0.148;0.041;0.006;0.000;0.000;0.000;0.000
Dorset South;Unknown (LAB gain from CON);10;Dorset;73809;13104;16363;4949;6720;3216;0;0;492;0.302;0.677;0.007;0.013;0.001;0.000;0.000;0.000
Dorset West;Chris Loder;10;Dorset;81897;16687;11525;16348;7104;3100;0;0;247;0.464;0.111;0.414;0.010;0.000;0.000;0.000;0.000
Dover;Unknown (LAB gain from CON);12;Kent;76355;14169;20694;2082;5379;2461;0;0;319;0.163;0.835;0.000;0.001;0.000;0.000;0.000;0.000
Dudley North;Unknown (LAB gain from CON);7;Black Country;61936;9296;13968;897;3625;1306;0;0;277;0.156;0.843;0.000;0.001;0.000;0.000;0.000;0.000
Dudley South;Unknown (LAB gain from CON);7;Black Country;60731;11386;12367;1354;4156;1444;0;0;304;0.417;0.581;0.000;0.002;0.000;0.000;0.000;0.000
Dulwich and West Norwood;Helen Hayes;11;Lambeth;80331;3565;35512;1249;4084;6987;0;0;313;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Durham North;Kevan Jones;3;Durham;66796;4819;20991;1524;6040;2071;0;0;696;0.002;0.994;0.000;0.004;0.000;0.000;0.000;0.000
Durham North West;Unknown (LAB gain from CON);3;Durham;72166;7219;21701;2065;6664;2172;0;0;387;0.008;0.986;0.000;0.006;0.000;0.000;0.000;0.000
Durham, City of;Mary Foy;3;Durham;71271;5572;23560;4923;6252;3067;0;0;367;0.004;0.993;0.000;0.002;0.000;0.000;0.000;0.000
Ealing Central and Acton;Rupa Huq;11;Ealing;75510;6469;29167;3057;5582;3737;0;0;376;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ealing North;James Murray;11;Ealing;74473;5442;26959;959;3764;2402;0;0;302;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ealing Southall;Virendra Sharma;11;Ealing;64581;3771;23751;859;3066;1818;0;0;268;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Easington;Grahame Morris;3;Durham;61182;3322;18294;933;5278;1327;0;0;596;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
East Ham;Stephen Timms;11;Newham;88319;2179;33028;506;2721;1608;0;0;286;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Eastbourne;Unknown (LIB gain from CON);12;East Sussex;79307;13620;9112;18000;6297;1961;0;0;347;0.268;0.049;0.676;0.006;0.000;0.000;0.000;0.000
Eastleigh;Unknown (LIB gain from CON);12;Hampshire;83880;14824;13608;14993;6866;2932;0;0;383;0.350;0.262;0.374;0.013;0.000;0.000;0.000;0.000
Eddisbury;Unknown (LAB gain from CON);4;Cheshire;73700;14281;18363;4123;6726;2546;0;0;340;0.265;0.727;0.000;0.008;0.000;0.000;0.000;0.000
Edmonton;Kate Osamor;11;Enfield;65747;2931;22431;676;2820;1907;0;0;280;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ellesmere Port and Neston;Justin Madders;4;Cheshire;70327;7326;25744;1255;5634;3130;0;0;511;0.001;0.998;0.000;0.001;0.000;0.000;0.000;0.000
Elmet and Rothwell;Unknown (LAB gain from CON);5;West Yorkshire;80957;15553;22369;2221;7694;3306;0;0;493;0.193;0.802;0.000;0.005;0.000;0.000;0.000;0.000
Eltham;Clive Efford;11;Greenwich;64086;6812;22054;1150;4456;2447;0;0;374;0.007;0.993;0.000;0.000;0.000;0.000;0.000;0.000
Enfield North;Feryal Clark;11;Enfield;68301;6272;22672;1062;3878;2350;0;0;333;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Enfield Southgate;Bambos Charalambous;11;Enfield;65525;9017;23564;1421;4435;2655;0;0;327;0.012;0.988;0.000;0.000;0.000;0.000;0.000;0.000
Epping Forest;Eleanor Laing;9;Essex;74304;15519;14954;3822;6535;3003;0;0;631;0.514;0.475;0.001;0.009;0.000;0.000;0.000;0.000
Epsom and Ewell;Unknown (LAB gain from CON);12;Surrey;81138;15652;17187;7887;7701;3910;0;0;958;0.386;0.571;0.024;0.017;0.001;0.000;0.000;0.000
Erewash;Unknown (LAB gain from CON);8;Derbyshire;72523;11166;21088;1186;5190;2502;0;0;465;0.060;0.938;0.000;0.002;0.000;0.000;0.000;0.000
Erith and Thamesmead;Abena Oppong-Asare;11;Bexley;65399;5290;20578;783;3625;1893;0;0;327;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Esher and Walton;Dominic Raab;12;Surrey;81184;17185;13436;16633;7160;3242;0;0;610;0.453;0.172;0.365;0.009;0.000;0.000;0.000;0.000
Exeter;Ben Bradshaw;10;Devon;82054;7568;29931;1817;5462;5816;0;0;576;0.003;0.997;0.000;0.000;0.000;0.000;0.000;0.000
Fareham;Suella Braverman;12;Hampshire;78337;19169;16517;6911;6499;3098;0;0;418;0.606;0.380;0.006;0.006;0.001;0.000;0.000;0.000
Faversham and Kent Mid;Helen Whately;12;Kent;73403;15339;14611;4399;6174;3166;0;0;397;0.545;0.443;0.002;0.010;0.000;0.000;0.000;0.000
Feltham and Heston;Seema Malhotra;11;Hounslow;80934;6395;23979;776;3726;1586;0;0;339;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Filton and Bradley Stoke;Unknown (LAB gain from CON);10;Bristol area;74016;11951;22778;3480;5416;2827;0;0;369;0.062;0.936;0.001;0.001;0.000;0.000;0.000;0.000
Finchley and Golders Green;Unknown (LAB gain from CON);11;Barnet;77573;12427;21532;5197;5598;3110;0;0;362;0.090;0.907;0.001;0.002;0.000;0.000;0.000;0.000
Folkestone and Hythe;Unknown (LAB gain from CON);12;Kent;88272;16345;16465;3957;7661;4692;0;0;481;0.489;0.495;0.001;0.014;0.001;0.000;0.000;0.000
Forest of Dean;Unknown (LAB gain from CON);10;Gloucestershire;71438;11718;15194;2316;7075;5355;0;0;484;0.274;0.689;0.001;0.031;0.004;0.000;0.000;0.000
Fylde;Unknown (LAB gain from CON);4;Lancashire;66847;13151;16278;1944;6609;2341;0;0;592;0.296;0.690;0.000;0.014;0.000;0.000;0.000;0.000
Gainsborough;Unknown (LAB gain from CON);8;Lincolnshire;76343;14188;16152;4509;7366;1907;0;0;350;0.378;0.601;0.002;0.018;0.000;0.000;0.000;0.000
Garston and Halewood;Maria Eagle;4;Merseyside;76116;2857;36200;1985;6025;2810;0;0;599;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Gateshead;Ian Mearns;3;Newcastle area;64449;4213;22251;1429;4243;2287;0;0;359;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Gedling;Unknown (LAB gain from CON);8;Nottinghamshire;71366;9007;24891;1235;5357;2673;0;0;453;0.013;0.986;0.000;0.001;0.000;0.000;0.000;0.000
Gillingham and Rainham;Unknown (LAB gain from CON);12;Kent;73549;13637;17400;1702;4549;2079;0;0;375;0.266;0.732;0.000;0.001;0.000;0.000;0.000;0.000
Gloucester;Unknown (LAB gain from CON);10;Gloucestershire;80901;11989;21562;3496;5650;2359;0;0;461;0.080;0.917;0.001;0.001;0.000;0.000;0.000;0.000
Gosport;Caroline Dinenage;12;Hampshire;73541;15674;14796;4897;5805;2521;0;0;391;0.554;0.434;0.003;0.008;0.000;0.000;0.000;0.000
Grantham and Stamford;Unknown (LAB gain from CON);8;Lincolnshire;81502;15683;16903;3336;8256;3251;0;0;726;0.429;0.547;0.000;0.023;0.000;0.000;0.000;0.000
Gravesham;Unknown (LAB gain from CON);12;Kent;73242;13954;17651;1631;4587;2072;0;0;298;0.275;0.723;0.000;0.002;0.000;0.000;0.000;0.000
Great Grimsby;Unknown (LAB gain from CON);5;Humber area;61409;6692;13864;932;4577;1316;0;0;495;0.040;0.955;0.000;0.005;0.000;0.000;0.000;0.000
Great Yarmouth;Unknown (LAB gain from CON);9;Norfolk;71957;12925;15083;1661;4757;1742;0;0;292;0.330;0.668;0.000;0.002;0.000;0.000;0.000;0.000
Greenwich and Woolwich;Matthew Pennycook;11;Greenwich;79997;4262;31078;1558;4622;3634;0;0;333;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Guildford;Unknown (LIB gain from CON);12;Surrey;77729;14237;13476;15765;6565;2909;0;0;608;0.298;0.244;0.445;0.012;0.000;0.000;0.000;0.000
Hackney North and Stoke Newington;Diane Abbott;11;Hackney;92462;2330;39382;1632;4474;5638;0;0;376;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hackney South and Shoreditch;Meg Hillier;11;Hackney;89387;1879;38387;1338;3994;4602;0;0;328;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Halesowen and Rowley Regis;Unknown (LAB gain from CON);7;Black Country;68300;11028;16267;1129;4083;1639;0;0;316;0.163;0.836;0.000;0.001;0.000;0.000;0.000;0.000
Halifax;Holly Lynch;5;West Yorkshire;71887;6865;20780;888;4866;2120;0;0;464;0.006;0.994;0.000;0.000;0.000;0.000;0.000;0.000
Haltemprice and Howden;Unknown (LAB gain from CON);5;Humber area;71083;14517;16929;3302;7265;2804;0;0;474;0.349;0.634;0.000;0.016;0.000;0.000;0.000;0.000
Halton;Derek Twigg;4;Cheshire;71930;4189;29345;947;4938;2342;0;0;485;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hammersmith;Andy Slaughter;11;Hammersmith and Fulham;74759;4902;30862;1847;4928;3669;0;0;356;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hampshire East;Damian Hinds;12;Hampshire;76478;17337;13388;10623;6794;3503;0;0;385;0.644;0.247;0.097;0.011;0.001;0.000;0.000;0.000
Hampshire North East;Ranil Jayawardena;12;Hampshire;78954;17808;14445;9802;6986;3346;0;0;546;0.622;0.304;0.061;0.012;0.000;0.000;0.000;0.000
Hampshire North West;Kit Malthouse;12;Hampshire;83083;18461;16182;7980;6530;3102;0;0;323;0.599;0.378;0.017;0.006;0.000;0.000;0.000;0.000
Hampstead and Kilburn;Tulip Siddiq;11;Camden;86571;6634;31225;4354;6176;4754;0;0;409;0.001;0.997;0.000;0.001;0.000;0.000;0.000;0.000
Harborough;Unknown (LAB gain from CON);8;Leicestershire;80151;14269;18409;6092;7344;3060;0;0;503;0.288;0.692;0.003;0.016;0.000;0.000;0.000;0.000
Harlow;Unknown (LAB gain from CON);9;Essex;68078;11920;16776;1613;4471;1604;0;0;353;0.185;0.815;0.000;0.000;0.000;0.000;0.000;0.000
Harrogate and Knaresborough;Andrew Jones;5;North Yorkshire;77941;15565;13293;13166;7459;2558;0;0;458;0.464;0.284;0.227;0.024;0.000;0.000;0.000;0.000
Harrow East;Unknown (LAB gain from CON);11;Harrow;72106;12964;19462;1375;4248;1122;0;0;345;0.142;0.858;0.000;0.000;0.000;0.000;0.000;0.000
Harrow West;Gareth Thomas;11;Harrow;72464;7269;24912;1099;3782;1749;0;0;330;0.002;0.998;0.000;0.000;0.000;0.000;0.000;0.000
Hartlepool;Mike Hill;3;Teesside;70855;11648;13967;731;4484;956;0;1675;1077;0.320;0.666;0.000;0.014;0.000;0.000;0.000;0.000
Harwich and North Essex;Unknown (LAB gain from CON);9;Essex;74153;15015;16739;4993;6019;2697;0;0;240;0.397;0.594;0.004;0.004;0.000;0.000;0.000;0.000
Hastings and Rye;Unknown (LAB gain from CON);12;East Sussex;80524;11745;23975;2464;5920;2752;0;0;426;0.047;0.950;0.000;0.002;0.000;0.000;0.000;0.000
Havant;Alan Mak;12;Hampshire;72103;15886;13522;3815;5351;2299;0;0;361;0.641;0.352;0.002;0.005;0.000;0.000;0.000;0.000
Hayes and Harlington;John McDonnell;11;Hillingdon;72357;5157;22757;551;3153;1355;0;0;314;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Hazel Grove;Unknown (LAB gain from CON);4;Eastern Manchester;63346;10442;11458;10665;5814;2166;0;0;305;0.278;0.421;0.274;0.026;0.000;0.000;0.000;0.000
Hemel Hempstead;Unknown (LAB gain from CON);9;Hertfordshire;74035;12767;18889;4889;5934;2783;0;0;413;0.188;0.804;0.002;0.005;0.000;0.000;0.000;0.000
Hemsworth;Jon Trickett;5;West Yorkshire;73726;6256;21441;1053;6769;2077;0;0;509;0.005;0.992;0.000;0.003;0.000;0.000;0.000;0.000
Hendon;Unknown (LAB gain from CON);11;Barnet;82661;11316;24685;1463;4780;2544;0;0;401;0.028;0.971;0.000;0.000;0.000;0.000;0.000;0.000
Henley;John Howell;12;Oxfordshire;76646;15055;11987;14422;7478;4891;0;0;307;0.439;0.195;0.346;0.019;0.001;0.000;0.000;0.000
Hereford and South Herefordshire;Unknown (LAB gain from CON);7;Hereford and Worcestershire;72085;13588;13957;5551;6674;3098;0;0;406;0.447;0.526;0.007;0.017;0.002;0.000;0.000;0.000
Herefordshire North;Bill Wiggin;7;Hereford and Worcestershire;70252;15299;10809;6187;6701;4017;0;0;242;0.748;0.216;0.015;0.019;0.002;0.000;0.000;0.000
Hertford and Stortford;Unknown (LAB gain from CON);9;Hertfordshire;81765;15790;16589;5857;7348;6158;0;0;635;0.452;0.519;0.004;0.019;0.004;0.000;0.000;0.000
Hertfordshire North East;Unknown (LAB gain from CON);9;Hertfordshire;76123;15820;18026;5699;6158;3580;0;0;289;0.385;0.605;0.003;0.007;0.000;0.000;0.000;0.000
Hertfordshire South West;Gagan Mohindra;9;Hertfordshire;80449;17908;16416;8961;8413;3356;0;0;1098;0.559;0.395;0.025;0.020;0.000;0.000;0.000;0.000
Hertsmere;Oliver Dowden;9;Hertfordshire;73971;17072;16887;3766;5531;2838;0;0;342;0.520;0.479;0.000;0.001;0.000;0.000;0.000;0.000
Hexham;Unknown (LAB gain from CON);3;Northumberland;61324;11982;17269;3190;5708;2570;0;0;287;0.182;0.813;0.000;0.005;0.000;0.000;0.000;0.000
Heywood and Middleton;Unknown (LAB gain from CON);4;Eastern Manchester;80162;8126;22500;1019;5805;2239;0;0;527;0.005;0.994;0.000;0.001;0.000;0.000;0.000;0.000
High Peak;Unknown (LAB gain from CON);8;Derbyshire;74265;10750;25992;1646;5905;3014;0;0;389;0.026;0.973;0.000;0.001;0.000;0.000;0.000;0.000
Hitchin and Harpenden;Unknown (LAB gain from CON);9;Hertfordshire;76323;14782;17280;13665;6128;2900;0;0;310;0.285;0.522;0.185;0.007;0.000;0.000;0.000;0.000
Holborn and St Pancras;Keir Starmer;11;Camden;86061;3677;36731;1839;5048;4576;0;0;335;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hornchurch and Upminster;Unknown (LAB gain from CON);11;Havering;80765;14672;17448;1705;7912;3191;0;0;1018;0.333;0.648;0.000;0.018;0.000;0.000;0.000;0.000
Hornsey and Wood Green;Catherine West;11;Haringey;81814;3526;33915;8130;5858;4971;0;0;351;0.000;0.999;0.001;0.000;0.000;0.000;0.000;0.000
Horsham;Jeremy Quin;12;West Sussex;86730;17364;16367;13438;7609;4089;0;0;378;0.458;0.383;0.145;0.013;0.001;0.000;0.000;0.000
