Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Brighton Kemptown and Peacehaven;Chris Ward;12;East Sussex;68784;6387;11922;4523;7236;7633;0;0;2912;0.082;0.660;0.021;0.133;0.103;0.000;0.000;0.000
Brighton Pavilion;Siân Berry;12;East Sussex;74786;3349;9936;4121;7531;24713;0;0;1695;0.000;0.018;0.000;0.005;0.976;0.000;0.000;0.000
Bristol Central;Carla Denyer;10;Bristol area;62735;2044;9246;3303;4644;22760;0;0;1068;0.000;0.014;0.000;0.001;0.985;0.000;0.000;0.000
Bristol East;Unknown (Green gain from LAB);10;Bristol area;75917;3944;11892;4557;8855;13371;0;0;2616;0.008;0.344;0.012;0.116;0.518;0.000;0.000;0.000
Bristol North East;Damien Egan;10;Bristol area;70076;4846;11807;3360;11586;7183;0;0;2172;0.019;0.472;0.008;0.440;0.060;0.000;0.000;0.000
Bristol North West;Darren Jones;10;Bristol area;74869;5841;16099;5523;10702;7991;0;0;1347;0.016;0.757;0.013;0.167;0.046;0.000;0.000;0.000
Bristol South;Unknown (Reform gain from LAB);10;Bristol area;75533;4157;11680;3703;12533;9612;0;0;1260;0.008;0.352;0.004;0.492;0.143;0.000;0.000;0.000
Broadland and Fakenham;Unknown (Reform gain from CON);9;Norfolk;76859;12543;9573;6015;15618;4071;0;0;1252;0.285;0.088;0.011;0.613;0.003;0.000;0.000;0.000
Bromley and Biggin Hill;Peter Fortune;11;London South East;70713;13058;9981;5756;12523;3721;0;0;1123;0.457;0.165;0.016;0.358;0.003;0.000;0.000;0.000
Bromsgrove;Unknown (Reform gain from CON);7;Hereford and Worcestershire;76468;12319;7835;7848;16694;2860;0;176;2435;0.235;0.045;0.034;0.682;0.002;0.000;0.000;0.000
Broxbourne;Unknown (Reform gain from CON);9;Hertfordshire;75187;11376;7282;4343;15789;3117;0;0;1245;0.220;0.028;0.002;0.748;0.000;0.000;0.000;0.000
Broxtowe;Unknown (Reform gain from LAB);8;Nottinghamshire;71923;6997;12919;4984;15368;4003;0;410;1576;0.032;0.335;0.006;0.624;0.002;0.000;0.000;0.000
Buckingham and Bletchley;Unknown (Reform gain from LAB);12;Buckinghamshire;74832;9924;11454;5533;14753;3465;0;0;1289;0.142;0.231;0.017;0.608;0.002;0.000;0.000;0.000
Buckinghamshire Mid;Greg Smith;12;Buckinghamshire;75415;15479;5861;13067;13415;3444;0;0;1638;0.465;0.010;0.261;0.263;0.000;0.000;0.000;0.000
Burnley;Unknown (Reform gain from LAB);4;Lancashire;74951;5289;6964;6740;16528;2130;0;0;1473;0.014;0.030;0.017;0.939;0.000;0.000;0.000;0.000
Burton and Uttoxeter;Unknown (Reform gain from LAB);7;Staffordshire;77994;9584;8296;3624;17857;3358;0;2290;479;0.093;0.047;0.001;0.858;0.000;0.000;0.000;0.000
Bury North;Unknown (Reform gain from LAB);4;Western Manchester;77703;7720;12410;3365;15326;2659;0;1602;1178;0.045;0.288;0.002;0.664;0.000;0.000;0.000;0.000
Bury South;Unknown (Reform gain from LAB);4;Western Manchester;75339;6028;12281;3597;14019;3347;0;963;1085;0.022;0.369;0.001;0.606;0.001;0.000;0.000;0.000
Bury St Edmunds and Stowmarket;Unknown (Reform gain from LAB);9;Suffolk;77599;11087;9692;5014;16023;5961;0;0;2384;0.198;0.106;0.009;0.674;0.011;0.000;0.000;0.000
Calder Valley;Unknown (Reform gain from LAB);5;West Yorkshire;77364;7871;14510;4283;15539;4177;0;0;1475;0.031;0.434;0.002;0.532;0.001;0.000;0.000;0.000
Camborne and Redruth;Unknown (Reform gain from LAB);10;Cornwall;74402;7145;12521;4833;16942;3676;0;0;1731;0.020;0.233;0.007;0.738;0.001;0.000;0.000;0.000
Cambridge;Daniel Zeichner;9;Cambridgeshire;70315;3801;13193;8676;5977;8235;0;949;1529;0.010;0.694;0.145;0.047;0.103;0.000;0.000;0.000
Cambridgeshire North East;Unknown (Reform gain from CON);9;Cambridgeshire;71511;10396;3869;3395;18039;2454;0;256;1704;0.094;0.002;0.001;0.902;0.000;0.000;0.000;0.000
Cambridgeshire North West;Unknown (Reform gain from LAB);9;Cambridgeshire;75915;10299;7935;4581;16296;3953;0;0;1199;0.147;0.041;0.005;0.804;0.002;0.000;0.000;0.000
Cambridgeshire South;Pippa Heylings;9;Cambridgeshire;77327;10880;5550;20158;11989;3425;0;0;1405;0.071;0.004;0.828;0.097;0.000;0.000;0.000;0.000
Cannock Chase;Unknown (Reform gain from LAB);7;Staffordshire;76974;8343;8009;2859;19890;3111;0;0;1220;0.028;0.021;0.000;0.951;0.000;0.000;0.000;0.000
Canterbury;Rosie Duffield;12;Kent;71171;7554;13557;5055;12736;6020;0;0;1194;0.061;0.486;0.009;0.429;0.014;0.000;0.000;0.000
Carlisle;Unknown (Reform gain from LAB);4;Cumbria;77863;9301;9793;4215;16900;3200;0;0;1852;0.071;0.105;0.002;0.820;0.001;0.000;0.000;0.000
Carshalton and Wallington;Bobby Dean;11;London South;74362;8160;4637;15262;13380;2391;0;550;869;0.037;0.003;0.608;0.351;0.000;0.000;0.000;0.000
Castle Point;Unknown (Reform gain from CON);9;Essex;70967;10634;5183;2833;19251;2479;0;0;1050;0.075;0.002;0.001;0.922;0.000;0.000;0.000;0.000
Chatham and Aylesford;Unknown (Reform gain from LAB);12;Kent;75109;8194;7340;3716;16766;3430;0;545;1167;0.056;0.035;0.006;0.902;0.001;0.000;0.000;0.000
Cheadle;Tom Morrison;4;Eastern Manchester;74383;8101;6741;18431;11496;2397;0;960;638;0.025;0.012;0.815;0.148;0.000;0.000;0.000;0.000
Chelmsford;Marie Goldman;9;Essex;76972;12541;4086;15576;12925;2916;0;207;1470;0.217;0.003;0.514;0.266;0.000;0.000;0.000;0.000
Chelsea and Fulham;Ben Coleman;11;London Central West;78468;13540;14223;5835;8070;3848;0;616;571;0.415;0.512;0.010;0.058;0.005;0.000;0.000;0.000
Cheltenham;Max Wilkinson;10;Gloucestershire;76143;12317;2992;18719;9186;3800;0;0;1599;0.147;0.001;0.800;0.050;0.001;0.000;0.000;0.000
Chesham and Amersham;Sarah Green;12;Buckinghamshire;74889;15615;3363;18774;10912;2765;0;952;760;0.298;0.001;0.627;0.073;0.000;0.000;0.000;0.000
Cheshire Mid;Unknown (Reform gain from LAB);4;Cheshire;70384;6110;12073;3681;14651;2599;0;0;1685;0.017;0.330;0.000;0.652;0.000;0.000;0.000;0.000
Chester North and Neston;Samantha Dixon;4;Cheshire;70215;7895;14651;3663;12334;4085;0;0;1088;0.050;0.628;0.002;0.319;0.000;0.000;0.000;0.000
Chester South and Eddisbury;Aphra Brandreth;4;Cheshire;74284;15557;10927;6597;12564;3160;0;0;2441;0.575;0.155;0.008;0.261;0.000;0.000;0.000;0.000
Chesterfield;Unknown (Reform gain from LAB);8;Derbyshire;71654;6113;11723;3427;15466;2928;0;439;1070;0.014;0.262;0.001;0.722;0.001;0.000;0.000;0.000
Chichester;Jessica Brown-Fuller;12;West Sussex;78374;11441;2849;18616;14267;2792;0;0;1417;0.081;0.000;0.673;0.245;0.000;0.000;0.000;0.000
Chingford and Woodford Green;Unknown (Reform gain from CON);11;London East;75178;11142;8540;3781;11567;2573;0;8227;487;0.339;0.146;0.010;0.455;0.003;0.000;0.046;0.000
Chippenham;Sarah Gibson;10;Wiltshire;73876;11685;2846;16548;12906;3003;0;0;1700;0.157;0.001;0.614;0.228;0.000;0.000;0.000;0.000
Chipping Barnet;Dan Tomlinson;11;London North;78038;12506;15360;5367;10682;4318;0;0;1238;0.252;0.594;0.009;0.141;0.003;0.000;0.000;0.000
Chorley;Lindsay Hoyle;4;Lancashire;74575;1105;15167;2391;8599;4810;0;0;3902;0.000;0.885;0.000;0.108;0.004;0.000;0.000;0.001
Christchurch;Unknown (Reform gain from CON);10;Dorset;71064;12619;4583;8678;16126;2407;0;0;2951;0.275;0.005;0.059;0.660;0.000;0.000;0.000;0.000
Cities of London and Westminster;Rachel Blake;11;London Central West;73369;10437;11919;5699;6720;3513;0;645;1012;0.332;0.569;0.023;0.069;0.005;0.000;0.000;0.000
Clacton;Nigel Farage;9;Essex;78703;8623;3403;3108;27853;2325;0;0;1647;0.003;0.000;0.000;0.997;0.000;0.000;0.000;0.000
Clapham and Brixton Hill;Bell Ribeiro-Addy;11;London Central South;74435;3285;15522;7805;6299;7793;0;0;1238;0.003;0.847;0.058;0.031;0.060;0.000;0.000;0.000
Colchester;Unknown (Reform gain from LAB);9;Essex;78662;6965;12381;6327;13836;3817;0;0;1014;0.042;0.374;0.024;0.555;0.005;0.000;0.000;0.000
Colne Valley;Unknown (Reform gain from LAB);5;West Yorkshire;72638;8695;12618;3851;14562;3875;0;0;1287;0.075;0.330;0.002;0.591;0.002;0.000;0.000;0.000
Congleton;Unknown (Reform gain from LAB);4;Cheshire;74243;11206;11269;5048;15164;3018;0;0;3398;0.187;0.211;0.007;0.592;0.001;0.000;0.000;0.001
Corby and East Northamptonshire;Unknown (Reform gain from LAB);8;Northamptonshire;78787;11001;12063;4076;15695;3674;0;0;1568;0.158;0.234;0.000;0.607;0.001;0.000;0.000;0.000
Cornwall North;Ben Maguire;10;Cornwall;76832;11191;2500;17242;16145;2388;0;0;1521;0.087;0.000;0.509;0.404;0.000;0.000;0.000;0.000
Cornwall South East;Unknown (Reform gain from LAB);10;Cornwall;72728;10437;9310;7571;16192;3335;0;0;1510;0.145;0.086;0.040;0.729;0.000;0.000;0.000;0.000
Cotswolds North;Geoffrey Clifton-Brown;10;Gloucestershire;72513;14183;5606;11752;12569;3815;0;0;1577;0.452;0.009;0.226;0.312;0.000;0.000;0.000;0.000
Cotswolds South;Roz Savage;10;Gloucestershire;71971;14796;3072;17541;11582;2529;0;0;1755;0.297;0.000;0.599;0.103;0.000;0.000;0.000;0.000
Coventry East;Unknown (Reform gain from LAB);7;Coventry and Solihull;75801;4328;9649;2668;14136;3493;0;1051;1205;0.006;0.190;0.000;0.803;0.000;0.000;0.000;0.000
Coventry North West;Unknown (Reform gain from LAB);7;Coventry and Solihull;75057;5336;11938;3485;14982;4302;0;0;1266;0.008;0.301;0.003;0.684;0.003;0.000;0.000;0.000
Coventry South;Unknown (Reform gain from LAB);7;Coventry and Solihull;76262;6470;12362;4237;12676;4007;0;778;1274;0.038;0.434;0.003;0.517;0.007;0.000;0.000;0.000
Cramlington and Killingworth;Unknown (Reform gain from LAB);3;Newcastle area;76228;6194;13907;3326;16837;2882;0;0;1911;0.009;0.322;0.000;0.668;0.000;0.000;0.000;0.000
Crawley;Unknown (Reform gain from LAB);12;West Sussex;75569;9126;9695;3898;14478;4047;0;2331;751;0.139;0.159;0.008;0.690;0.004;0.000;0.000;0.000
Crewe and Nantwich;Unknown (Reform gain from LAB);4;Cheshire;78423;6863;13187;3727;17577;2931;0;423;1441;0.011;0.249;0.000;0.739;0.000;0.000;0.000;0.000
Croydon East;Unknown (Reform gain from LAB);11;London South;76660;8494;11296;4948;12251;4339;0;0;984;0.104;0.374;0.011;0.503;0.008;0.000;0.000;0.000
Croydon South;Chris Philp;11;London South;74968;15312;10832;6348;9781;4297;0;851;755;0.664;0.189;0.021;0.121;0.004;0.000;0.000;0.000
Croydon West;Sarah Jones;11;London South;77942;3709;10795;5594;9328;5573;0;695;1131;0.009;0.554;0.046;0.348;0.042;0.000;0.000;0.000
Dagenham and Rainham;Unknown (Reform gain from LAB);11;London East;76478;4375;9559;2870;15345;4234;0;0;1446;0.003;0.141;0.001;0.850;0.005;0.000;0.000;0.000
Darlington;Unknown (Reform gain from LAB);3;Durham;70763;8178;10019;3150;15623;3258;0;0;939;0.060;0.152;0.000;0.788;0.000;0.000;0.000;0.000
Dartford;Unknown (Reform gain from LAB);12;Kent;75426;10138;8174;4194;16125;4083;0;0;1115;0.132;0.050;0.007;0.809;0.001;0.000;0.000;0.000
Daventry;Unknown (Reform gain from CON);8;Northamptonshire;80879;12909;8820;7511;18005;3418;0;0;1406;0.218;0.040;0.015;0.726;0.000;0.000;0.000;0.000
Derby North;Unknown (Reform gain from LAB);8;Derbyshire;71900;5879;11576;3465;14184;3879;0;0;980;0.022;0.312;0.001;0.665;0.000;0.000;0.000;0.000
Derby South;Unknown (Reform gain from LAB);8;Derbyshire;72952;3618;7701;2898;14980;2578;0;4150;612;0.009;0.077;0.003;0.908;0.001;0.000;0.000;0.000
Derbyshire Dales;Unknown (Reform gain from LAB);8;Derbyshire;73317;13388;11229;5968;13978;3582;0;0;1748;0.377;0.190;0.006;0.424;0.001;0.000;0.000;0.000
Derbyshire Mid;Unknown (Reform gain from LAB);8;Derbyshire;69281;11707;10589;4189;14010;4096;0;337;1190;0.271;0.189;0.002;0.535;0.002;0.000;0.000;0.000
Derbyshire North East;Unknown (Reform gain from LAB);8;Derbyshire;73139;11480;10080;3741;15169;3138;0;0;1271;0.238;0.128;0.001;0.632;0.000;0.000;0.000;0.000
Derbyshire South;Unknown (Reform gain from LAB);8;Derbyshire;73714;9505;9919;4156;16231;2969;0;0;2253;0.100;0.130;0.000;0.768;0.001;0.000;0.000;0.000
Devon Central;Unknown (Reform gain from CON);10;Devon;75385;13084;10414;8106;14473;4442;0;0;1726;0.329;0.124;0.063;0.480;0.003;0.000;0.000;0.000
Devon North;Unknown (Reform gain from LIB);10;Devon;79079;11797;2527;15530;15771;3155;0;0;1939;0.133;0.000;0.408;0.459;0.000;0.000;0.000;0.000
Devon South;Caroline Voaden;10;Devon;70755;12195;2524;16617;13109;2457;0;0;1295;0.171;0.000;0.603;0.226;0.000;0.000;0.000;0.000
Devon South West;Unknown (Reform gain from CON);10;Devon;77600;12901;9150;6674;17162;3870;0;0;1901;0.249;0.061;0.025;0.662;0.003;0.000;0.000;0.000
Dewsbury and Batley;Unknown (Reform gain from MIN);5;West Yorkshire;71685;3057;4566;2552;12520;2370;0;10920;377;0.012;0.014;0.002;0.715;0.003;0.000;0.252;0.001
Didcot and Wantage;Olly Glover;12;Oxfordshire;80689;10909;6482;16772;14460;3486;0;0;1302;0.104;0.009;0.553;0.332;0.001;0.000;0.000;0.000
Doncaster Central;Unknown (Reform gain from LAB);5;South Yorkshire;74678;5482;9937;2405;15937;2358;0;852;1235;0.013;0.139;0.000;0.847;0.000;0.000;0.000;0.000
Doncaster East and the Isle of Axholme;Unknown (Reform gain from LAB);5;South Yorkshire;70154;9234;8355;2681;15364;2349;0;0;1152;0.104;0.073;0.000;0.823;0.000;0.000;0.000;0.000
Doncaster North;Unknown (Reform gain from LAB);5;South Yorkshire;69759;4865;9257;2060;9431;2152;0;0;4506;0.039;0.447;0.002;0.493;0.001;0.000;0.000;0.018
Dorking and Horley;Chris Coghlan;12;Surrey;71850;13183;3156;16433;12238;3160;0;0;1156;0.242;0.001;0.575;0.180;0.001;0.000;0.000;0.000
Dorset Mid and North Poole;Vikki Slade;10;Dorset;75294;14734;3075;16675;9999;2898;0;0;2056;0.345;0.001;0.576;0.078;0.000;0.000;0.000;0.000
Dorset North;Unknown (Reform gain from CON);10;Dorset;72690;13234;2751;13144;15853;2580;0;0;1632;0.229;0.000;0.246;0.524;0.000;0.000;0.000;0.000
Dorset South;Unknown (Reform gain from LAB);10;Dorset;75924;11243;9258;7463;15486;3412;0;0;1617;0.221;0.090;0.041;0.645;0.001;0.000;0.000;0.000
Dorset West;Edward Morello;10;Dorset;75998;15193;2720;19746;9039;3091;0;0;2063;0.251;0.000;0.715;0.033;0.000;0.000;0.000;0.000
Dover and Deal;Unknown (Reform gain from LAB);12;Kent;76406;8250;11012;4017;17447;4181;0;128;2206;0.042;0.156;0.005;0.797;0.000;0.000;0.000;0.000
Droitwich and Evesham;Unknown (Reform gain from CON);7;Hereford and Worcestershire;76624;14193;6015;5962;17831;3989;0;0;1495;0.293;0.009;0.007;0.690;0.001;0.000;0.000;0.000
Dudley;Unknown (Reform gain from LAB);7;Black Country;70151;6515;5530;2563;17149;2304;0;721;1534;0.019;0.007;0.001;0.973;0.000;0.000;0.000;0.000
Dulwich and West Norwood;Helen Hayes;11;London Central South;74265;3082;17161;6613;6447;9569;0;0;1120;0.002;0.869;0.018;0.018;0.092;0.000;0.000;0.000
Dunstable and Leighton Buzzard;Unknown (Reform gain from LAB);9;Bedfordshire;76742;11022;8847;6477;14611;3452;0;0;1206;0.239;0.092;0.020;0.648;0.000;0.000;0.000;0.000
Durham North;Unknown (Reform gain from LAB);3;Durham;73235;4667;9705;4215;17925;2637;0;1194;842;0.001;0.098;0.001;0.898;0.001;0.000;0.000;0.000
Durham, City of;Unknown (Reform gain from LAB);3;Durham;70582;4286;12050;5528;13609;3284;0;0;1315;0.006;0.376;0.013;0.602;0.002;0.000;0.000;0.000
Ealing Central and Acton;Rupa Huq;11;London West;78436;5711;14694;7965;9039;6947;0;1505;1112;0.023;0.721;0.080;0.135;0.040;0.000;0.000;0.000
Ealing North;James Murray;11;London West;74820;6015;12763;4503;10123;4573;0;2461;1024;0.037;0.646;0.015;0.285;0.016;0.000;0.000;0.000
Ealing Southall;Deirdre Costigan;11;London West;78669;4165;12808;5447;10959;5938;0;2973;2302;0.013;0.564;0.028;0.364;0.028;0.000;0.000;0.001
Earley and Woodley;Yuan Yang;12;Berkshire;73548;11349;12164;7268;8606;4254;0;0;1372;0.370;0.438;0.062;0.125;0.003;0.000;0.000;0.000
Easington;Unknown (Reform gain from LAB);3;Durham;69411;2178;8200;2078;18896;2219;0;0;2109;0.000;0.020;0.000;0.980;0.000;0.000;0.000;0.000
East Grinstead and Uckfield;Mims Davies;12;West Sussex;75385;14628;6681;10509;8617;5132;0;0;4622;0.648;0.029;0.187;0.119;0.012;0.000;0.000;0.004
East Ham;Stephen Timms;11;London Central East;79086;2267;10160;3870;8598;5578;0;4424;993;0.005;0.572;0.022;0.327;0.067;0.000;0.006;0.000
Eastbourne;Josh Babarinde;12;East Sussex;72592;7652;2717;16228;14653;2271;0;0;1110;0.024;0.000;0.609;0.367;0.000;0.000;0.000;0.000
Eastleigh;Unknown (Reform gain from LIB);12;Hampshire;69965;9706;5269;12304;13837;2966;0;0;1291;0.125;0.010;0.332;0.532;0.001;0.000;0.000;0.000
Edmonton and Winchmore Hill;Kate Osamor;11;London North;75792;6078;12343;4726;9208;4350;0;561;2158;0.053;0.665;0.015;0.251;0.014;0.000;0.000;0.001
Ellesmere Port and Bromborough;Justin Madders;4;Cheshire;70799;4141;14877;3479;14167;3127;0;0;1277;0.002;0.551;0.000;0.445;0.001;0.000;0.000;0.000
Eltham and Chislehurst;Clive Efford;11;London South East;74224;7811;13494;4434;13085;3937;0;395;1107;0.054;0.502;0.005;0.436;0.002;0.000;0.000;0.000
Ely and East Cambridgeshire;Charlotte Cane;9;Cambridgeshire;79112;13233;5967;13699;13348;3586;0;0;1800;0.315;0.014;0.335;0.334;0.001;0.000;0.000;0.000
Enfield North;Feryal Clark;11;London North;78770;6528;13000;4493;11120;4428;0;623;1799;0.041;0.617;0.010;0.324;0.007;0.000;0.000;0.000
Epping Forest;Neil Hudson;9;Essex;72229;13208;7456;6148;8892;3124;0;0;3557;0.700;0.087;0.038;0.170;0.003;0.000;0.000;0.001
Epsom and Ewell;Helen Maguire;12;Surrey;77530;12215;6891;16734;12986;2669;0;0;1693;0.176;0.014;0.581;0.228;0.000;0.000;0.000;0.000
Erewash;Unknown (Reform gain from LAB);8;Derbyshire;71497;8218;9646;3710;15558;3535;0;0;1431;0.072;0.145;0.002;0.779;0.000;0.000;0.000;0.000
Erith and Thamesmead;Abena Oppong-Asare;11;London South East;78886;4275;12513;3898;11708;4407;0;1214;642;0.004;0.543;0.004;0.440;0.008;0.000;0.000;0.000
Esher and Walton;Monica Harding;12;Surrey;74042;12270;3665;22239;10968;2235;0;0;1142;0.077;0.001;0.878;0.044;0.000;0.000;0.000;0.000
Essex North West;Unknown (Reform gain from CON);9;Essex;79824;14619;10478;7434;14744;3825;0;0;2594;0.423;0.113;0.025;0.438;0.001;0.000;0.000;0.000
Exeter;Steve Race;10;Devon;67840;5246;11991;4537;10605;6024;0;0;1581;0.026;0.546;0.015;0.385;0.028;0.000;0.000;0.000
Exmouth and Exeter East;Unknown (Reform gain from CON);10;Devon;79983;9915;10352;9683;15512;3229;0;0;1922;0.119;0.141;0.110;0.627;0.002;0.000;0.000;0.000
Fareham and Waterlooville;Unknown (Reform gain from CON);12;Hampshire;77691;12689;6692;9020;16863;3037;0;0;1621;0.245;0.013;0.053;0.689;0.000;0.000;0.000;0.000
Farnham and Bordon;Gregory Stafford;12;Surrey;75918;15797;5211;14680;11873;3336;0;0;1544;0.468;0.007;0.370;0.154;0.000;0.000;0.000;0.000
Faversham and Mid Kent;Unknown (Reform gain from CON);12;Kent;74301;10821;7609;5347;16743;4370;0;0;1340;0.156;0.036;0.012;0.793;0.002;0.000;0.000;0.000
Feltham and Heston;Unknown (Reform gain from LAB);11;London South West;76983;5481;9125;3262;12317;3207;0;1630;2516;0.027;0.252;0.004;0.711;0.004;0.000;0.000;0.001
Filton and Bradley Stoke;Claire Hazelgrove;10;Bristol area;77584;8572;15467;5105;13860;5091;0;0;1036;0.064;0.541;0.008;0.381;0.006;0.000;0.000;0.000
Finchley and Golders Green;Sarah Sackman;11;London North;77500;11743;15823;6051;8603;4415;0;0;1485;0.219;0.683;0.013;0.080;0.003;0.000;0.000;0.000
Folkestone and Hythe;Unknown (Reform gain from LAB);12;Kent;70056;8638;8653;3233;16312;4491;0;0;1546;0.076;0.070;0.001;0.849;0.004;0.000;0.000;0.000
Forest of Dean;Unknown (Reform gain from LAB);10;Gloucestershire;72052;12090;9603;4066;15192;5039;0;0;1308;0.265;0.105;0.010;0.614;0.006;0.000;0.000;0.000
Frome and East Somerset;Unknown (Reform gain from LIB);10;Somerset;70378;7732;4998;12811;13728;4675;0;0;1761;0.064;0.008;0.404;0.518;0.005;0.000;0.000;0.000
Fylde;Unknown (Reform gain from CON);4;Lancashire;77100;11341;8864;4184;16047;2451;0;0;4876;0.197;0.084;0.003;0.710;0.000;0.000;0.000;0.004
Gainsborough;Unknown (Reform gain from CON);8;Lincolnshire;75836;11346;7151;5678;18164;2567;0;0;1397;0.141;0.017;0.003;0.839;0.000;0.000;0.000;0.000
Gateshead Central and Whickham;Unknown (Reform gain from LAB);3;Newcastle area;69823;3748;10946;4817;14985;3454;0;0;1480;0.006;0.228;0.004;0.760;0.001;0.000;0.000;0.000
Gedling;Unknown (Reform gain from LAB);8;Nottinghamshire;77006;7032;15183;4231;15676;3887;0;0;1175;0.022;0.476;0.002;0.497;0.002;0.000;0.000;0.000
Gillingham and Rainham;Unknown (Reform gain from LAB);12;Kent;73523;8296;8424;3925;15428;3453;0;0;1579;0.089;0.073;0.004;0.833;0.000;0.000;0.000;0.000
Glastonbury and Somerton;Sarah Joanne Dyke;10;Somerset;72982;11149;2464;14873;14154;3249;0;0;1245;0.143;0.000;0.476;0.380;0.000;0.000;0.000;0.000
Gloucester;Unknown (Reform gain from LAB);10;Gloucestershire;79475;9678;9105;5308;14577;3909;0;1135;1461;0.160;0.113;0.023;0.696;0.008;0.000;0.000;0.000
Godalming and Ash;Jeremy Hunt;12;Surrey;74168;19028;2681;17632;10853;2241;0;0;1252;0.530;0.000;0.410;0.060;0.000;0.000;0.000;0.000
Goole and Pocklington;Unknown (Reform gain from CON);5;Humber area;78287;12937;8776;5097;17506;3061;0;0;1644;0.220;0.054;0.004;0.722;0.000;0.000;0.000;0.000
Gorton and Denton;Unknown (Reform gain from LAB);4;Central Manchester;78125;1893;9518;3346;12508;5254;0;3014;348;0.001;0.249;0.004;0.729;0.016;0.000;0.000;0.000
Gosport;Unknown (Reform gain from CON);12;Hampshire;73261;12175;6327;4871;16393;2881;0;0;1720;0.230;0.013;0.009;0.747;0.001;0.000;0.000;0.000
Grantham and Bourne;Unknown (Reform gain from CON);8;Lincolnshire;73280;11466;6588;3722;17284;2962;0;0;3582;0.187;0.019;0.002;0.791;0.000;0.000;0.000;0.000
Gravesham;Unknown (Reform gain from LAB);12;Kent;73088;9661;8654;3618;16347;3344;0;0;1094;0.112;0.068;0.002;0.817;0.000;0.000;0.000;0.000
Great Grimsby and Cleethorpes;Unknown (Reform gain from LAB);5;Humber area;78875;5748;7651;2381;17552;2526;0;0;1393;0.008;0.029;0.000;0.963;0.000;0.000;0.000;0.000
Great Yarmouth;Rupert Lowe;9;Norfolk;73317;6643;6241;2633;21424;2691;0;0;1588;0.004;0.001;0.000;0.994;0.000;0.000;0.000;0.000
Greenwich and Woolwich;Matthew Pennycook;11;London South East;73573;3451;14190;5928;8965;7223;0;667;1005;0.003;0.776;0.021;0.145;0.054;0.000;0.000;0.000
Guildford;Zöe Franklin;12;Surrey;70734;10781;4041;17885;10492;2998;0;0;1137;0.100;0.002;0.808;0.088;0.001;0.000;0.000;0.000
Hackney North and Stoke Newington;Diane Abbott;11;London Central East;77797;2570;15007;4643;6440;10272;0;0;1509;0.002;0.785;0.005;0.025;0.182;0.000;0.000;0.000
Hackney South and Shoreditch;Meg Hillier;11;London Central East;78262;1950;15060;4994;6063;11003;0;1019;701;0.000;0.763;0.008;0.018;0.210;0.000;0.000;0.000
Halesowen;Unknown (Reform gain from LAB);7;Black Country;68549;7081;7578;3677;15803;3227;0;0;1089;0.039;0.058;0.002;0.899;0.001;0.000;0.000;0.000
Halifax;Unknown (Reform gain from LAB);5;West Yorkshire;77516;5530;8172;3244;15526;3802;0;2155;1585;0.018;0.091;0.000;0.887;0.004;0.000;0.000;0.000
Hamble Valley;Unknown (Reform gain from CON);12;Hampshire;80537;14757;5394;12804;15778;3241;0;0;1495;0.326;0.003;0.208;0.463;0.000;0.000;0.000;0.000
Hammersmith and Chiswick;Andy Slaughter;11;London Central West;75860;7482;17490;6115;7104;5186;0;421;1480;0.044;0.898;0.014;0.036;0.007;0.000;0.000;0.000
Hampshire East;Unknown (LIB gain from CON);12;Hampshire;71965;14247;3311;14513;13026;2928;0;0;1625;0.349;0.001;0.389;0.260;0.000;0.000;0.000;0.000
Hampshire North East;Alex Brewer;12;Hampshire;76975;16089;3514;17799;13183;2449;0;0;1806;0.335;0.001;0.496;0.167;0.000;0.000;0.000;0.000
Hampshire North West;Unknown (Reform gain from CON);12;Hampshire;78629;12916;8419;7977;15407;3828;0;0;1655;0.313;0.044;0.048;0.593;0.001;0.000;0.000;0.000
Hampstead and Highgate;Tulip Siddiq;11;London Central West;80029;6248;16578;8421;7971;7734;0;0;1607;0.023;0.820;0.066;0.051;0.039;0.000;0.000;0.000
Harborough, Oadby and Wigston;Neil O'Brien;8;Leicestershire;77407;13623;9687;6144;13290;4794;0;0;1314;0.434;0.127;0.019;0.416;0.003;0.000;0.000;0.000
Harlow;Unknown (Reform gain from LAB);9;Essex;74683;9729;8641;3428;16748;3306;0;0;1250;0.098;0.054;0.001;0.847;0.000;0.000;0.000;0.000
Harpenden and Berkhamsted;Victoria Collins;9;Hertfordshire;72242;12478;4502;21757;10480;2619;0;0;1169;0.084;0.001;0.881;0.033;0.000;0.000;0.000;0.000
Harrogate and Knaresborough;Tom Gordon;5;North Yorkshire;77970;10911;4167;18013;13654;2320;0;0;1597;0.078;0.001;0.680;0.240;0.000;0.000;0.000;0.000
Harrow East;Bob Blackman;11;London West;76386;17456;7494;4148;10430;3441;0;600;2225;0.848;0.036;0.002;0.113;0.000;0.000;0.000;0.000
Harrow West;Gareth Thomas;11;London West;79902;9105;12122;4479;10115;3706;0;0;4033;0.180;0.520;0.010;0.277;0.007;0.000;0.000;0.005
Hartlepool;Unknown (Reform gain from LAB);3;Teesside;71437;5132;8888;1842;16818;1636;0;307;1565;0.005;0.072;0.000;0.921;0.000;0.000;0.000;0.000
