Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Durham North;Kevan Jones;3;Durham;66796;3520;19020;2397;7775;2146;0;0;1284;0.001;0.980;0.000;0.018;0.000;0.000;0.000;0.000
Durham North West;Unknown (LAB gain from CON);3;Durham;72166;5773;19508;3249;8647;2251;0;0;782;0.005;0.962;0.000;0.033;0.000;0.000;0.000;0.000
Durham, City of;Mary Foy;3;Durham;71271;3999;21174;6301;8326;3178;0;0;762;0.001;0.973;0.003;0.022;0.000;0.000;0.000;0.000
Ealing Central and Acton;Rupa Huq;11;Ealing;75510;4489;26527;4886;7805;3876;0;0;805;0.000;0.997;0.000;0.002;0.000;0.000;0.000;0.000
Ealing North;James Murray;11;Ealing;74473;3812;24786;1746;6352;2491;0;0;640;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Ealing Southall;Virendra Sharma;11;Ealing;64581;2398;21921;1565;5201;1885;0;0;562;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Easington;Grahame Morris;3;Durham;61182;2252;16671;1468;6890;1375;0;0;1093;0.000;0.981;0.000;0.019;0.000;0.000;0.000;0.000
East Ham;Stephen Timms;11;Newham;88319;1244;30828;922;5078;1668;0;0;587;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Eastbourne;Unknown (LIB gain from CON);12;East Sussex;79307;11848;6421;19496;8790;2037;0;0;744;0.131;0.013;0.833;0.023;0.000;0.000;0.000;0.000
Eastleigh;Unknown (LIB gain from CON);12;Hampshire;83880;12899;10684;16619;9538;3046;0;0;820;0.230;0.102;0.604;0.063;0.001;0.000;0.000;0.000
Eddisbury;Unknown (LAB gain from CON);4;Cheshire;73700;12450;15833;5782;8944;2638;0;0;731;0.252;0.676;0.010;0.061;0.000;0.000;0.000;0.000
Edmonton;Kate Osamor;11;Enfield;65747;1674;20738;1231;4852;1978;0;0;573;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ellesmere Port and Neston;Justin Madders;4;Cheshire;70327;5605;23366;2172;8211;3243;0;0;1002;0.001;0.987;0.000;0.011;0.000;0.000;0.000;0.000
Elmet and Rothwell;Unknown (LAB gain from CON);5;West Yorkshire;80957;13659;19552;3955;10038;3429;0;0;1003;0.192;0.759;0.000;0.048;0.000;0.000;0.000;0.000
Eltham;Clive Efford;11;Greenwich;64086;5285;20020;2094;6601;2538;0;0;755;0.005;0.987;0.000;0.007;0.000;0.000;0.000;0.000
Enfield North;Feryal Clark;11;Enfield;68301;4775;20677;1934;6060;2438;0;0;683;0.001;0.996;0.000;0.002;0.000;0.000;0.000;0.000
Enfield Southgate;Bambos Charalambous;11;Enfield;65525;7322;21305;2587;6760;2754;0;0;692;0.010;0.985;0.000;0.005;0.000;0.000;0.000;0.000
Epping Forest;Eleanor Laing;9;Essex;74304;19442;13954;5723;0;4139;0;0;1207;0.775;0.222;0.002;0.000;0.000;0.000;0.000;0.000
Epsom and Ewell;Unknown (LAB gain from CON);12;Surrey;81138;13738;14280;9503;9926;4062;0;0;1786;0.366;0.433;0.086;0.112;0.002;0.000;0.000;0.000
Erewash;Unknown (LAB gain from CON);8;Derbyshire;72523;9667;18819;1940;7667;2592;0;0;913;0.065;0.914;0.000;0.020;0.000;0.000;0.000;0.000
Erith and Thamesmead;Abena Oppong-Asare;11;Bexley;65399;3960;18806;1425;5685;1963;0;0;657;0.000;0.994;0.000;0.006;0.000;0.000;0.000;0.000
Esher and Walton;Unknown (LIB gain from CON);12;Surrey;81184;15093;10257;18400;9931;3368;0;0;1217;0.293;0.068;0.586;0.052;0.000;0.000;0.000;0.000
Exeter;Ben Bradshaw;10;Devon;82054;5709;27139;2775;8412;5999;0;0;1135;0.004;0.980;0.000;0.014;0.002;0.000;0.000;0.000
Fareham;Suella Braverman;12;Hampshire;78337;17280;13647;8506;9084;3219;0;0;875;0.631;0.289;0.036;0.043;0.000;0.000;0.000;0.000
Faversham and Kent Mid;Helen Whately;12;Kent;73403;13756;12206;5736;8284;3289;0;0;814;0.565;0.346;0.017;0.072;0.000;0.000;0.000;0.000
Feltham and Heston;Seema Malhotra;11;Hounslow;80934;4889;21972;1413;6194;1645;0;0;690;0.001;0.996;0.000;0.003;0.000;0.000;0.000;0.000
Filton and Bradley Stoke;Unknown (LAB gain from CON);10;Bristol area;74016;10424;20565;4971;7870;2992;0;0;0;0.070;0.906;0.004;0.019;0.000;0.000;0.000;0.000
Finchley and Golders Green;Unknown (LAB gain from CON);11;Barnet;77573;10453;18901;7019;7847;3225;0;0;779;0.079;0.889;0.010;0.021;0.000;0.000;0.000;0.000
Folkestone and Hythe;Damian Collins;12;Kent;88272;14564;13759;5462;9979;4862;0;0;976;0.488;0.383;0.010;0.115;0.002;0.000;0.000;0.000
Forest of Dean;Unknown (LAB gain from CON);10;Gloucestershire;71438;10188;12895;3537;9061;5506;0;0;956;0.240;0.571;0.006;0.171;0.011;0.000;0.000;0.000
Fylde;Unknown (LAB gain from CON);4;Lancashire;66847;11535;14046;3367;8407;2426;0;0;1135;0.277;0.635;0.000;0.087;0.000;0.000;0.000;0.000
Gainsborough;Unknown (LAB gain from CON);8;Lincolnshire;76343;12586;13726;5990;9460;1975;0;0;735;0.369;0.512;0.019;0.099;0.000;0.000;0.000;0.000
Garston and Halewood;Maria Eagle;4;Merseyside;76116;1677;33447;3438;7851;2912;0;0;1152;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Gateshead;Ian Mearns;3;Newcastle area;64449;2962;20354;2249;6133;2370;0;0;715;0.000;0.997;0.000;0.003;0.000;0.000;0.000;0.000
Gedling;Unknown (LAB gain from CON);8;Nottinghamshire;71366;7435;22512;2019;7981;2769;0;0;899;0.013;0.971;0.000;0.015;0.000;0.000;0.000;0.000
Gillingham and Rainham;Unknown (LAB gain from CON);12;Kent;73549;12210;15232;2613;6771;2160;0;0;756;0.297;0.677;0.000;0.025;0.000;0.000;0.000;0.000
Gloucester;Unknown (LAB gain from CON);10;Gloucestershire;80901;10336;19080;4864;7857;2456;0;0;924;0.081;0.880;0.004;0.034;0.000;0.000;0.000;0.000
Gosport;Caroline Dinenage;12;Hampshire;73541;14091;12391;6234;7947;2619;0;0;802;0.576;0.355;0.020;0.048;0.001;0.000;0.000;0.000
Grantham and Stamford;Unknown (LAB gain from CON);8;Lincolnshire;81502;13948;14276;4940;10243;3368;0;0;1380;0.424;0.463;0.003;0.108;0.001;0.000;0.000;0.000
Gravesham;Unknown (LAB gain from CON);12;Kent;73242;12710;15705;2543;7049;2186;0;0;0;0.303;0.670;0.000;0.027;0.000;0.000;0.000;0.000
Great Grimsby;Unknown (LAB gain from CON);5;Humber area;61409;5670;12344;1660;5917;1365;0;0;921;0.038;0.922;0.000;0.040;0.000;0.000;0.000;0.000
Great Yarmouth;Unknown (LAB gain from CON);9;Norfolk;71957;11617;13094;2550;6783;1808;0;0;608;0.347;0.613;0.000;0.040;0.000;0.000;0.000;0.000
Greenwich and Woolwich;Matthew Pennycook;11;Greenwich;79997;2434;28597;2838;7133;3769;0;0;716;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Guildford;Unknown (LIB gain from CON);12;Surrey;77729;12314;10554;17389;9083;3023;0;0;1197;0.172;0.108;0.666;0.054;0.000;0.000;0.000;0.000
Hackney North and Stoke Newington;Diane Abbott;11;Hackney;92462;1330;36445;2972;6487;5815;0;0;782;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hackney South and Shoreditch;Meg Hillier;11;Hackney;89387;1073;35631;2437;5932;4769;0;0;687;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Halesowen and Rowley Regis;Unknown (LAB gain from CON);7;Black Country;68300;9775;14387;1949;6012;1699;0;0;642;0.176;0.805;0.000;0.019;0.000;0.000;0.000;0.000
Halifax;Holly Lynch;5;West Yorkshire;71887;5545;18817;1581;6947;2199;0;0;894;0.005;0.981;0.000;0.014;0.000;0.000;0.000;0.000
Haltemprice and Howden;Unknown (LAB gain from CON);5;Humber area;71083;12856;14459;4974;9144;2908;0;0;950;0.353;0.567;0.003;0.077;0.000;0.000;0.000;0.000
Halton;Derek Twigg;4;Cheshire;71930;2521;27040;1640;7667;2427;0;0;951;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Hammersmith;Andy Slaughter;11;Hammersmith and Fulham;74759;2996;28322;3363;7316;3806;0;0;762;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Hampshire East;Damian Hinds;12;Hampshire;76478;15469;10550;12201;9351;3640;0;0;820;0.566;0.133;0.223;0.076;0.001;0.000;0.000;0.000
Hampshire North East;Ranil Jayawardena;12;Hampshire;78954;15908;11557;11407;9492;3476;0;0;1093;0.564;0.184;0.170;0.082;0.000;0.000;0.000;0.000
Hampshire North West;Kit Malthouse;12;Hampshire;83083;16573;13314;9574;9177;3223;0;0;717;0.604;0.276;0.070;0.048;0.000;0.000;0.000;0.000
Hampstead and Kilburn;Tulip Siddiq;11;Camden;86571;4442;28304;6378;8619;4930;0;0;880;0.000;0.990;0.003;0.006;0.000;0.000;0.000;0.000
Harborough;Unknown (LAB gain from CON);8;Leicestershire;80151;12479;15699;7746;9572;3171;0;0;1010;0.266;0.621;0.029;0.083;0.000;0.000;0.000;0.000
Harlow;Unknown (LAB gain from CON);9;Essex;68078;10602;14772;2477;6513;1665;0;0;709;0.208;0.767;0.000;0.024;0.000;0.000;0.000;0.000
Harrogate and Knaresborough;Unknown (LIB gain from CON);5;North Yorkshire;77941;13640;10429;15104;9726;2654;0;0;946;0.322;0.133;0.460;0.084;0.000;0.000;0.000;0.000
Harrow East;Unknown (LAB gain from CON);11;Harrow;72106;11346;17306;2503;6484;1163;0;0;712;0.147;0.844;0.000;0.009;0.000;0.000;0.000;0.000
Harrow West;Gareth Thomas;11;Harrow;72464;5667;22777;2002;6198;1814;0;0;684;0.001;0.998;0.000;0.000;0.000;0.000;0.000;0.000
Hartlepool;Mike Hill;3;Teesside;70855;10406;12083;1151;6322;991;0;1675;1911;0.318;0.606;0.000;0.076;0.000;0.000;0.000;0.000
Harwich and North Essex;Unknown (LAB gain from CON);9;Essex;74153;13540;14421;6458;8451;2833;0;0;0;0.410;0.511;0.020;0.059;0.000;0.000;0.000;0.000
Hastings and Rye;Unknown (LAB gain from CON);12;East Sussex;80524;10047;21395;3781;8328;2859;0;0;870;0.049;0.918;0.001;0.030;0.000;0.000;0.000;0.000
Havant;Alan Mak;12;Hampshire;72103;14670;11480;5158;7494;2432;0;0;0;0.661;0.286;0.011;0.042;0.000;0.000;0.000;0.000
Hayes and Harlington;John McDonnell;11;Hillingdon;72357;3868;21348;1022;5615;1433;0;0;0;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Hazel Grove;Unknown (LIB gain from CON);4;Eastern Manchester;63346;8829;9230;12127;7767;2244;0;0;653;0.161;0.224;0.518;0.097;0.000;0.000;0.000;0.000
Hemel Hempstead;Unknown (LAB gain from CON);9;Hertfordshire;74035;11339;16707;6393;8294;2942;0;0;0;0.185;0.751;0.014;0.049;0.000;0.000;0.000;0.000
Hemsworth;Jon Trickett;5;West Yorkshire;73726;4859;19362;1874;8878;2154;0;0;976;0.003;0.954;0.000;0.042;0.000;0.000;0.000;0.000
Hendon;Unknown (LAB gain from CON);11;Barnet;82661;9466;22220;2664;7373;2639;0;0;827;0.026;0.968;0.000;0.005;0.000;0.000;0.000;0.000
Henley;Unknown (LIB gain from CON);12;Oxfordshire;76646;13111;9033;16064;10156;5077;0;0;700;0.289;0.079;0.541;0.085;0.005;0.000;0.000;0.000
Hereford and South Herefordshire;Jesse Norman;7;Hereford and Worcestershire;72085;12014;11597;7094;8531;3211;0;0;828;0.426;0.407;0.044;0.119;0.003;0.000;0.000;0.000
Herefordshire North;Bill Wiggin;7;Hereford and Worcestershire;70252;13725;8450;7729;8640;4156;0;0;555;0.694;0.120;0.062;0.118;0.005;0.000;0.000;0.000
Hertford and Stortford;Julie Marson;9;Hertfordshire;81765;13911;13732;7446;9712;6333;0;0;1243;0.430;0.424;0.031;0.104;0.010;0.000;0.000;0.000
Hertfordshire North East;Unknown (LAB gain from CON);9;Hertfordshire;76123;14228;15526;7299;8753;3765;0;0;0;0.394;0.533;0.017;0.055;0.001;0.000;0.000;0.000
Hertfordshire South West;Gagan Mohindra;9;Hertfordshire;80449;15893;13353;10665;10730;3482;0;0;2027;0.513;0.270;0.103;0.113;0.000;0.000;0.000;0.000
Hertsmere;Oliver Dowden;9;Hertfordshire;73971;15407;14354;5175;7828;2946;0;0;728;0.543;0.419;0.005;0.032;0.000;0.000;0.000;0.000
Hexham;Unknown (LAB gain from CON);3;Northumberland;61324;15497;16321;4981;0;3587;0;0;618;0.429;0.570;0.001;0.000;0.000;0.000;0.000;0.000
Heywood and Middleton;Unknown (LAB gain from CON);4;Eastern Manchester;80162;6538;20306;1765;8271;2320;0;0;1016;0.003;0.976;0.000;0.020;0.000;0.000;0.000;0.000
High Peak;Unknown (LAB gain from CON);8;Derbyshire;74265;9187;23793;2737;8803;3177;0;0;0;0.025;0.962;0.000;0.013;0.000;0.000;0.000;0.000
Hitchin and Harpenden;Unknown (LIB gain from CON);9;Hertfordshire;76323;12807;14277;15336;8934;3010;0;0;701;0.227;0.336;0.386;0.051;0.000;0.000;0.000;0.000
Holborn and St Pancras;Keir Starmer;11;Camden;86061;2100;33883;3348;7399;4746;0;0;729;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Hornchurch and Upminster;Unknown (LAB gain from CON);11;Havering;80765;12792;14942;3105;9931;3310;0;0;1867;0.320;0.570;0.001;0.108;0.001;0.000;0.000;0.000
Hornsey and Wood Green;Catherine West;11;Haringey;81814;2014;30819;10275;7717;5155;0;0;771;0.000;0.991;0.005;0.003;0.000;0.000;0.000;0.000
Horsham;Jeremy Quin;12;West Sussex;86730;15237;13135;15234;10558;4248;0;0;832;0.369;0.212;0.339;0.080;0.000;0.000;0.000;0.000
Houghton and Sunderland South;Bridget Phillipson;3;Newcastle area;68835;4220;19272;2321;8164;2175;0;0;0;0.001;0.974;0.000;0.025;0.000;0.000;0.000;0.000
Hove;Peter Kyle;12;East Sussex;74313;5086;29955;3023;7911;4557;0;0;828;0.001;0.994;0.000;0.005;0.000;0.000;0.000;0.000
Huddersfield;Barry Sheerman;5;West Yorkshire;65525;3491;17973;1511;6158;2647;0;0;0;0.002;0.992;0.000;0.006;0.000;0.000;0.000;0.000
Hull East;Karl Turner;5;Humber area;65745;2828;15637;2470;7530;1884;0;0;0;0.000;0.960;0.000;0.040;0.000;0.000;0.000;0.000
Hull North;Diana Johnson;5;Humber area;65515;2009;17569;2241;6466;2024;0;0;961;0.000;0.990;0.000;0.010;0.000;0.000;0.000;0.000
Hull West and Hessle;Emma Hardy;5;Humber area;60192;2713;14141;2398;6673;1459;0;0;1038;0.000;0.954;0.000;0.045;0.000;0.000;0.000;0.000
Huntingdon;Unknown (LAB gain from CON);9;Cambridgeshire;84657;12696;16061;9296;9507;3482;0;0;1092;0.254;0.603;0.055;0.087;0.000;0.000;0.000;0.000
Hyndburn;Unknown (LAB gain from CON);4;Lancashire;70842;6386;16871;1484;6724;1678;0;0;0;0.015;0.973;0.000;0.012;0.000;0.000;0.000;0.000
Ilford North;Wes Streeting;11;Redbridge;72973;6847;22518;1609;6615;1893;0;0;0;0.004;0.994;0.000;0.002;0.000;0.000;0.000;0.000
Ilford South;Sam Tarry;11;Redbridge;84972;2098;26750;921;5817;1443;0;0;751;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ipswich;Unknown (LAB gain from CON);9;Suffolk;75525;8305;20042;2352;7084;2519;0;0;802;0.030;0.957;0.000;0.013;0.000;0.000;0.000;0.000
Isle of Wight;Unknown (LAB gain from CON);12;Hampshire;113021;16301;20578;6200;13353;7275;0;0;1870;0.274;0.588;0.007;0.123;0.007;0.000;0.000;0.000
Islington North;Jeremy Corbyn;11;Islington;75162;1178;30489;3708;6136;6300;0;0;714;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Islington South and Finsbury;Emily Thornberry;11;Islington;70489;1887;26385;3841;6558;4266;0;0;648;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Jarrow;Kate Osborne;3;Newcastle area;65103;3243;19515;1938;7596;2172;0;0;1331;0.001;0.981;0.000;0.017;0.000;0.000;0.000;0.000
Keighley;Unknown (LAB gain from CON);5;West Yorkshire;72778;8406;19978;2274;7785;2198;0;0;913;0.023;0.956;0.000;0.020;0.000;0.000;0.000;0.000
Kenilworth and Southam;Jeremy Wright;7;Warwickshire;68154;13165;10969;9852;8394;3582;0;0;572;0.503;0.264;0.151;0.081;0.001;0.000;0.000;0.000
Kensington;Unknown (LAB gain from CON);11;Kensington and Chelsea;64609;7771;17565;4891;6720;2986;0;0;725;0.034;0.946;0.003;0.016;0.000;0.000;0.000;0.000
Kettering;Unknown (LAB gain from CON);8;Northamptonshire;73164;10915;15052;3062;8087;2683;0;0;1130;0.199;0.730;0.000;0.071;0.000;0.000;0.000;0.000
Kingston and Surbiton;Ed Davey;11;Kingston Upon Thames;81975;7917;9021;25800;9534;2936;0;0;841;0.005;0.014;0.966;0.014;0.000;0.000;0.000;0.000
Kingswood;Unknown (LAB gain from CON);10;Bristol area;68972;10222;17206;3961;7678;2921;0;0;843;0.127;0.829;0.002;0.041;0.001;0.000;0.000;0.000
Knowsley;George Howarth;4;Merseyside;84082;1142;36847;1796;7041;3005;0;0;1161;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Lancashire West;Rosie Cooper;4;Lancashire;73347;8379;26725;1982;8204;2075;0;0;0;0.006;0.990;0.000;0.004;0.000;0.000;0.000;0.000
Lancaster and Fleetwood;Cat Smith;4;Lancashire;70059;5131;19075;2338;7540;3787;0;0;1068;0.005;0.973;0.000;0.021;0.000;0.000;0.000;0.000
Leeds Central;Hilary Benn;5;West Yorkshire;90971;1585;27987;1337;6216;3147;0;0;1084;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Leeds East;Richard Burgon;5;West Yorkshire;67286;3305;18221;1216;6430;1959;0;0;978;0.001;0.988;0.000;0.011;0.000;0.000;0.000;0.000
Leeds North East;Fabian Hamilton;5;West Yorkshire;70580;3666;26997;2368;7001;2895;0;0;822;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Leeds North West;Alex Sobel;5;West Yorkshire;67741;4466;21378;5929;7210;3323;0;0;683;0.001;0.983;0.004;0.011;0.000;0.000;0.000;0.000
Leeds West;Rachel Reeves;5;West Yorkshire;67727;2304;21256;1526;6435;2338;0;0;1108;0.000;0.996;0.000;0.004;0.000;0.000;0.000;0.000
Leicester East;Claudia Webbe;8;Leicestershire;78433;4985;20675;1251;5746;950;0;0;805;0.001;0.996;0.000;0.003;0.000;0.000;0.000;0.000
Leicester South;Jonathan Ashworth;8;Leicestershire;77708;1952;24771;1346;5581;2661;0;0;796;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Leicester West;Liz Kendall;8;Leicestershire;64940;2744;16871;1207;5022;1610;0;0;719;0.000;0.996;0.000;0.004;0.000;0.000;0.000;0.000
Leicestershire North West;Unknown (LAB gain from CON);8;Leicestershire;78935;12535;17559;3416;9412;3341;0;0;877;0.199;0.750;0.000;0.049;0.000;0.000;0.000;0.000
Leicestershire South;Unknown (LAB gain from CON);8;Leicestershire;80520;15022;16332;5431;9772;3165;0;0;0;0.382;0.555;0.002;0.060;0.000;0.000;0.000;0.000
Leigh;Unknown (LAB gain from CON);4;Western Manchester;77417;6684;21038;1873;8603;2050;0;0;1204;0.010;0.968;0.000;0.022;0.000;0.000;0.000;0.000
Lewes;Unknown (LIB gain from CON);12;East Sussex;71503;10574;4553;19204;8794;3977;0;0;714;0.080;0.001;0.881;0.036;0.001;0.000;0.000;0.000
Lewisham Deptford;Vicky Foxcroft;11;Lewisham;80631;1132;34545;2602;5808;4257;0;0;631;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Lewisham East;Janet Daby;11;Lewisham;67857;1816;24206;2269;5834;2948;0;0;614;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Lewisham West and Penge;Ellie Reeves;11;Lewisham;74617;2135;28402;3561;6971;3723;0;0;713;0.000;0.997;0.000;0.003;0.000;0.000;0.000;0.000
Leyton and Wanstead;John Cryer;11;Waltham Forest;64852;1829;24598;1927;5539;2688;0;0;576;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Lichfield;Michael Fabricant;7;Staffordshire;76616;16587;14345;5080;8498;2706;0;0;648;0.594;0.372;0.003;0.031;0.000;0.000;0.000;0.000
Lincoln;Unknown (LAB gain from CON);8;Lincolnshire;74942;7499;21929;2288;7808;2737;0;0;1020;0.014;0.972;0.000;0.014;0.000;0.000;0.000;0.000
Liverpool Riverside;Kim Johnson;4;Merseyside;80310;850;35149;2035;5489;3798;0;0;859;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Liverpool Walton;Dan Carden;4;Merseyside;62628;742;28424;950;4245;1683;0;0;635;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Liverpool Wavertree;Paula Barker;4;Merseyside;63458;1063;25796;2973;5511;2954;0;0;919;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Liverpool West Derby;Ian Byrne;4;Merseyside;65640;1041;29577;1281;5456;1897;0;0;905;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Loughborough;Unknown (LAB gain from CON);8;Leicestershire;79764;10299;22756;2637;8180;3136;0;0;0;0.038;0.951;0.000;0.011;0.000;0.000;0.000;0.000
Louth and Horncastle;Victoria Atkins;8;Lincolnshire;79634;14175;12383;3808;10245;1925;0;0;928;0.532;0.325;0.001;0.142;0.000;0.000;0.000;0.000
Ludlow;Philip Dunne;7;Shropshire;69444;14837;9917;8918;8201;2299;0;0;436;0.690;0.153;0.086;0.071;0.000;0.000;0.000;0.000
Luton North;Sarah Owen;9;Bedfordshire;68185;3616;19273;1458;5253;1453;0;0;603;0.001;0.996;0.000;0.003;0.000;0.000;0.000;0.000
Luton South;Rachel Hopkins;9;Bedfordshire;69338;3588;18266;1486;5576;1688;0;0;874;0.001;0.994;0.000;0.004;0.000;0.000;0.000;0.000
Macclesfield;Unknown (LAB gain from CON);4;Cheshire;76216;12485;19825;3730;9094;3548;0;0;933;0.136;0.826;0.000;0.038;0.000;0.000;0.000;0.000
Maidenhead;Theresa May;12;Berkshire;76668;21404;13219;11866;0;4558;0;0;782;0.816;0.120;0.063;0.000;0.001;0.000;0.000;0.000
Maidstone and The Weald;Helen Grant;12;Kent;76109;13182;11349;8502;8154;2916;0;0;757;0.525;0.301;0.095;0.079;0.000;0.000;0.000;0.000
Makerfield;Yvonne Fovargue;4;Western Manchester;74190;4846;21497;1871;8739;2378;0;0;1224;0.001;0.982;0.000;0.017;0.000;0.000;0.000;0.000
Maldon;John Whittingdale;9;Essex;72438;16329;10833;6348;8880;2851;0;0;0;0.757;0.163;0.013;0.066;0.000;0.000;0.000;0.000
Manchester Central;Lucy Powell;4;Central Manchester;92247;1080;31021;1540;5645;3124;0;0;973;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Manchester Gorton;Afzal Khan;4;Central Manchester;76419;632;26209;944;3973;2115;0;0;579;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Manchester Withington;Jeff Smith;4;Central Manchester;76530;1441;31463;3643;6213;3848;0;0;715;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Mansfield;Unknown (LAB gain from CON);8;Nottinghamshire;77131;9771;17500;1779;8541;1980;0;0;1139;0.079;0.870;0.000;0.050;0.000;0.000;0.000;0.000
Meon Valley;Flick Drummond;12;Hampshire;75737;16807;9730;11398;8859;3060;0;0;627;0.700;0.094;0.158;0.048;0.000;0.000;0.000;0.000
Meriden;Saqib Bhatti;7;Coventry and Solihull;85368;15494;13103;5285;8650;3684;0;0;878;0.601;0.340;0.004;0.054;0.001;0.000;0.000;0.000
Middlesbrough;Andy McDonald;3;Teesside;60764;1910;15823;985;5368;1367;0;0;1294;0.000;0.992;0.000;0.008;0.000;0.000;0.000;0.000
Middlesbrough South and Cleveland East;Unknown (LAB gain from CON);3;Teesside;72348;13691;19014;3026;0;3317;0;0;1161;0.196;0.804;0.000;0.000;0.000;0.000;0.000;0.000
Milton Keynes North;Unknown (LAB gain from CON);12;Buckinghamshire;91545;11102;24665;4900;9060;3349;0;0;0;0.045;0.935;0.000;0.020;0.000;0.000;0.000;0.000
Milton Keynes South;Unknown (LAB gain from CON);12;Buckinghamshire;96363;11078;25549;4249;9020;3150;0;0;980;0.027;0.958;0.001;0.014;0.000;0.000;0.000;0.000
Mitcham and Morden;Siobhain McDonagh;11;Merton;70021;2546;25191;1849;6210;2293;0;0;659;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Mole Valley;Unknown (LIB gain from CON);12;Surrey;74665;15232;7998;17127;9611;3525;0;0;747;0.368;0.030;0.549;0.052;0.000;0.000;0.000;0.000
Morecambe and Lunesdale;Unknown (LAB gain from CON);4;Lancashire;67397;7915;17818;2786;8159;2782;0;0;0;0.032;0.924;0.000;0.042;0.001;0.000;0.000;0.000
Morley and Outwood;Unknown (LAB gain from CON);5;West Yorkshire;78803;8571;19955;2252;9059;3017;0;0;1703;0.030;0.930;0.000;0.040;0.000;0.000;0.000;0.000
New Forest East;Julian Lewis;12;Hampshire;73549;15392;10552;8452;8675;3123;0;0;787;0.680;0.174;0.069;0.076;0.000;0.000;0.000;0.000
New Forest West;Desmond Swayne;12;Hampshire;70866;16664;9685;7611;8481;3660;0;0;680;0.783;0.113;0.040;0.062;0.001;0.000;0.000;0.000
Newark;Unknown (LAB gain from CON);8;Nottinghamshire;75850;13104;15682;4490;9527;2945;0;0;960;0.309;0.617;0.002;0.071;0.000;0.000;0.000;0.000
Newbury;Unknown (LIB gain from CON);12;Berkshire;83414;15037;9546;17007;9725;3663;0;0;712;0.348;0.061;0.533;0.056;0.001;0.000;0.000;0.000
Newcastle upon Tyne Central;Chi Onwurah;3;Newcastle area;57845;1785;18630;1648;5380;1911;0;0;787;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Newcastle upon Tyne East;Nick Brown;3;Newcastle area;63796;2070;24418;2718;5772;3257;0;0;676;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Newcastle upon Tyne North;Catherine McKinnell;3;Newcastle area;68486;4749;21126;3599;8413;2792;0;0;1026;0.000;0.976;0.000;0.023;0.000;0.000;0.000;0.000
Newcastle-under-Lyme;Unknown (LAB gain from CON);7;Staffordshire;68211;9364;17015;2751;6826;1927;0;0;0;0.094;0.887;0.000;0.018;0.000;0.000;0.000;0.000
Newton Abbot;Unknown (LIB gain from CON);10;Devon;72529;11256;10947;11573;8914;2803;0;0;961;0.291;0.285;0.306;0.117;0.000;0.000;0.000;0.000
Norfolk Mid;George Freeman;9;Norfolk;82203;15450;14931;7022;8913;2181;0;0;0;0.485;0.445;0.016;0.053;0.000;0.000;0.000;0.000
Norfolk North;Unknown (LIB gain from CON);9;Norfolk;70729;12322;5067;17944;9122;1484;0;0;0;0.166;0.004;0.800;0.030;0.000;0.000;0.000;0.000
Norfolk North West;Unknown (LAB gain from CON);9;Norfolk;72080;12720;12831;3951;7967;2443;0;0;0;0.440;0.494;0.003;0.062;0.000;0.000;0.000;0.000
Norfolk South;Unknown (LAB gain from CON);9;Norfolk;86214;14658;15810;9004;9769;3936;0;0;615;0.386;0.488;0.050;0.075;0.000;0.000;0.000;0.000
