Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Beaconsfield;Joy Morrissey;12;Buckinghamshire;72751;15563;6178;11582;13031;3274;0;0;221;0.523;0.018;0.170;0.287;0.001;0.000;0.000;0.000
Beckenham and Penge;Liam Conlon;11;Bromley;76876;8941;19711;6749;11733;5424;0;0;230;0.037;0.831;0.005;0.120;0.006;0.000;0.000;0.000
Bedford;Mohammad Yasin;9;Bedfordshire;72478;6947;12313;5501;12061;3904;0;883;276;0.046;0.466;0.021;0.461;0.006;0.000;0.000;0.000
Bedfordshire Mid;Unknown (Reform gain from CON);9;Bedfordshire;76218;12678;11476;6105;17759;3736;0;0;303;0.190;0.127;0.012;0.669;0.001;0.000;0.000;0.000
Bedfordshire North;Unknown (Reform gain from CON);9;Bedfordshire;78850;14614;10682;6763;17447;4074;0;0;104;0.307;0.093;0.013;0.586;0.000;0.000;0.000;0.000
Bermondsey and Old Southwark;Neil Coyle;11;Southwark;69473;1765;13184;9080;8192;7263;0;0;315;0.001;0.696;0.135;0.103;0.065;0.000;0.000;0.000
Bethnal Green and Stepney;Rushanara Ali;11;Tower Hamlets;81922;1851;12180;6284;7496;8675;0;9894;220;0.002;0.523;0.050;0.113;0.159;0.000;0.151;0.000
Beverley and Holderness;Unknown (Reform gain from CON);5;Humber area;70559;10392;8422;5435;17665;2850;0;0;207;0.119;0.038;0.006;0.836;0.000;0.000;0.000;0.000
Bexhill and Battle;Unknown (Reform gain from CON);12;East Sussex;72209;11864;8558;6063;17051;3913;0;0;594;0.224;0.064;0.016;0.692;0.003;0.000;0.000;0.000
Bexleyheath and Crayford;Unknown (Reform gain from LAB);11;Bexley;69470;10304;8970;3979;15541;3286;0;0;121;0.147;0.095;0.000;0.756;0.001;0.000;0.000;0.000
Bicester and Woodstock;Calum Alexander Miller;12;Oxfordshire;74350;11181;7317;15539;13477;3949;0;0;127;0.146;0.023;0.509;0.321;0.000;0.000;0.000;0.000
Birkenhead;Alison McGovern;4;Merseyside;78091;2156;15228;5110;13279;9267;0;0;280;0.000;0.579;0.005;0.351;0.064;0.000;0.000;0.000
Birmingham Edgbaston;Preet Kaur Gill;7;Birmingham;71787;6576;12351;4894;11525;3939;0;0;663;0.051;0.565;0.016;0.358;0.008;0.000;0.000;0.001
Birmingham Erdington;Unknown (Reform gain from LAB);7;Birmingham;77463;4890;10525;3733;14874;3220;0;0;552;0.008;0.233;0.001;0.756;0.001;0.000;0.000;0.000
Birmingham Hall Green and Moseley;Tahir Ali;7;Birmingham;76936;4150;10443;6634;9675;5411;0;4730;1228;0.028;0.466;0.102;0.339;0.053;0.000;0.006;0.004
Birmingham Hodge Hill and Solihull North;Unknown (Reform gain from LAB);7;Birmingham;77737;4977;7870;2755;12302;2936;0;6633;0;0.029;0.134;0.004;0.805;0.003;0.000;0.024;0.000
Birmingham Ladywood;Shabana Mahmood;7;Birmingham;83693;2262;11114;3489;7155;5418;0;8251;0;0.005;0.636;0.010;0.194;0.044;0.000;0.110;0.000
Birmingham Northfield;Unknown (Reform gain from LAB);7;Birmingham;74048;7040;9964;3864;15560;3760;0;0;251;0.035;0.150;0.002;0.811;0.001;0.000;0.000;0.000
Birmingham Perry Barr;Unknown (LAB gain from MIN);7;Birmingham;76350;4213;9492;3131;8346;3687;0;8680;132;0.027;0.432;0.015;0.348;0.015;0.000;0.163;0.000
Birmingham Selly Oak;Alistair Carns;7;Birmingham;75678;5043;13326;5319;12561;5306;0;0;639;0.013;0.567;0.011;0.396;0.012;0.000;0.000;0.000
Birmingham Yardley;Unknown (Reform gain from LAB);7;Birmingham;73203;4229;8573;4318;10244;2841;0;7607;0;0.018;0.274;0.029;0.587;0.005;0.000;0.086;0.000
Bishop Auckland;Unknown (Reform gain from LAB);3;Durham;70745;6266;10270;3909;20120;2634;0;0;170;0.003;0.053;0.000;0.944;0.000;0.000;0.000;0.000
Blackburn;Adnan Hussain;4;Lancashire;73259;3539;7287;2692;10800;2678;0;12204;0;0.005;0.085;0.003;0.480;0.002;0.000;0.423;0.000
Blackley and Middleton South;Unknown (Reform gain from LAB);4;Central Manchester;72097;2408;10625;3509;13274;4195;0;0;193;0.001;0.301;0.001;0.693;0.003;0.000;0.000;0.000
Blackpool North and Fleetwood;Unknown (Reform gain from LAB);4;Lancashire;73339;9659;9656;3740;18406;2526;0;0;184;0.059;0.072;0.002;0.866;0.000;0.000;0.000;0.000
Blackpool South;Unknown (Reform gain from LAB);4;Lancashire;77459;4509;9768;3577;18694;2611;0;0;247;0.002;0.062;0.001;0.934;0.000;0.000;0.000;0.000
Blaydon and Consett;Unknown (Reform gain from LAB);3;Durham;70487;4360;14348;4756;17181;3409;0;0;231;0.001;0.329;0.002;0.668;0.000;0.000;0.000;0.000
Blyth and Ashington;Unknown (Reform gain from LAB);3;Northumberland;76263;4772;13180;4162;18643;2917;0;0;224;0.001;0.204;0.000;0.794;0.000;0.000;0.000;0.000
Bognor Regis and Littlehampton;Unknown (Reform gain from CON);12;West Sussex;77565;12017;8341;6297;17540;3543;0;0;240;0.193;0.043;0.012;0.751;0.001;0.000;0.000;0.000
Bolsover;Unknown (Reform gain from LAB);8;Derbyshire;77207;6837;10164;3936;21312;3942;0;0;155;0.005;0.034;0.000;0.960;0.000;0.000;0.000;0.000
Bolton North East;Unknown (Reform gain from LAB);4;Western Manchester;80011;7147;9593;3905;18153;4935;0;1521;134;0.022;0.068;0.004;0.905;0.001;0.000;0.000;0.000
Bolton South and Walkden;Unknown (Reform gain from LAB);4;Western Manchester;79622;4008;9646;3429;15449;3409;0;3933;78;0.002;0.138;0.004;0.854;0.001;0.000;0.000;0.000
Bolton West;Unknown (Reform gain from LAB);4;Western Manchester;74933;10111;10369;4338;16312;4830;0;0;151;0.110;0.124;0.003;0.757;0.005;0.000;0.000;0.000
Bootle;Peter Dowd;4;Merseyside;73037;1502;17554;3853;10943;5623;0;1345;0;0.000;0.844;0.000;0.153;0.002;0.000;0.000;0.000
Boston and Skegness;Richard Tice;8;Lincolnshire;75811;8811;3783;3413;25227;2085;0;0;231;0.004;0.001;0.000;0.994;0.000;0.000;0.000;0.000
Bournemouth East;Unknown (Reform gain from LAB);10;Dorset;72354;9003;12801;5389;14033;4372;0;0;411;0.092;0.375;0.016;0.512;0.004;0.000;0.000;0.000
Bournemouth West;Unknown (Reform gain from LAB);10;Dorset;70259;9036;9779;5478;13292;4159;0;0;147;0.140;0.208;0.022;0.623;0.006;0.000;0.000;0.000
Bracknell;Unknown (Reform gain from LAB);12;Berkshire;71656;11540;9977;6127;14070;3576;0;0;192;0.272;0.161;0.020;0.545;0.001;0.000;0.000;0.000
Bradford East;Unknown (Reform gain from LAB);5;West Yorkshire;75167;3269;9439;3906;11770;3794;0;5535;339;0.008;0.294;0.013;0.662;0.010;0.000;0.011;0.000
Bradford South;Unknown (Reform gain from LAB);5;West Yorkshire;71002;4371;7755;3760;15796;3493;0;458;764;0.008;0.090;0.005;0.891;0.004;0.000;0.000;0.000
Bradford West;Unknown (MIN gain from LAB);5;West Yorkshire;77897;3478;8038;2790;8945;4639;0;9755;0;0.011;0.219;0.014;0.459;0.021;0.000;0.274;0.000
Braintree;Unknown (Reform gain from CON);9;Essex;77781;12402;8376;5034;19252;3908;0;0;222;0.142;0.040;0.002;0.814;0.001;0.000;0.000;0.000
Brent East;Dawn Butler;11;Brent;77257;4183;13918;4978;9366;5743;0;958;515;0.009;0.786;0.013;0.169;0.022;0.000;0.000;0.000
Brent West;Barry Gardiner;11;Brent;79937;10790;12677;4544;8405;4033;0;2555;0;0.294;0.521;0.012;0.164;0.008;0.000;0.000;0.000
Brentford and Isleworth;Ruth Cadbury;11;Hounslow;79283;8187;15049;5826;10434;5338;0;2715;102;0.067;0.698;0.022;0.202;0.010;0.000;0.000;0.000
Brentwood and Ongar;Unknown (Reform gain from CON);9;Essex;75352;12928;7278;6841;18585;3136;0;0;155;0.188;0.016;0.008;0.787;0.000;0.000;0.000;0.000
Bridgwater;Unknown (Reform gain from CON);10;Somerset;71571;9970;7544;6608;16693;2787;0;252;108;0.108;0.030;0.018;0.843;0.000;0.000;0.000;0.000
Bridlington and the Wolds;Unknown (Reform gain from CON);5;Humber area;72931;10004;6196;4996;20282;2517;0;0;271;0.045;0.005;0.001;0.948;0.000;0.000;0.000;0.000
Brigg and Immingham;Unknown (Reform gain from CON);5;Humber area;74297;10824;6657;3711;19946;2709;0;0;119;0.063;0.006;0.001;0.929;0.000;0.000;0.000;0.000
Brighton Kemptown and Peacehaven;Chris Ward;12;East Sussex;68784;5828;13818;6224;8531;8555;0;0;581;0.030;0.706;0.036;0.125;0.102;0.000;0.000;0.000
Brighton Pavilion;Siân Berry;12;East Sussex;74786;2061;12875;4904;7383;26916;0;0;290;0.000;0.034;0.000;0.002;0.964;0.000;0.000;0.000
Bristol Central;Carla Denyer;10;Bristol area;62735;1255;11860;3808;4503;24421;0;0;169;0.000;0.029;0.000;0.000;0.971;0.000;0.000;0.000
Bristol East;Kerry McCarthy;10;Bristol area;75917;3831;15963;5384;8225;14222;0;0;501;0.005;0.591;0.008;0.036;0.358;0.000;0.000;0.000
Bristol North East;Damien Egan;10;Bristol area;70076;4661;14284;4570;11889;7744;0;0;441;0.011;0.637;0.012;0.290;0.049;0.000;0.000;0.000
Bristol North West;Darren Jones;10;Bristol area;74869;4878;18456;6752;10891;8933;0;0;245;0.006;0.827;0.017;0.111;0.038;0.000;0.000;0.000
Bristol South;Karin Smyth;10;Bristol area;75533;3736;14140;5019;12362;10545;0;0;241;0.003;0.516;0.010;0.323;0.147;0.000;0.000;0.000
Broadland and Fakenham;Unknown (Reform gain from CON);9;Norfolk;76859;11931;11356;6840;18582;3943;0;0;84;0.139;0.103;0.010;0.746;0.000;0.000;0.000;0.000
Bromley and Biggin Hill;Unknown (Reform gain from CON);11;Bromley;70713;12959;10972;5754;14115;4013;0;0;123;0.350;0.179;0.008;0.460;0.003;0.000;0.000;0.000
Bromsgrove;Unknown (Reform gain from CON);7;Hereford and Worcestershire;76468;12586;8830;8320;16940;3310;0;137;313;0.239;0.063;0.038;0.657;0.002;0.000;0.000;0.000
Broxbourne;Unknown (Reform gain from CON);9;Hertfordshire;75187;11651;7639;4410;16001;3609;0;0;161;0.221;0.035;0.002;0.741;0.000;0.000;0.000;0.000
Broxtowe;Unknown (Reform gain from LAB);8;Nottinghamshire;71923;7853;12223;5903;17008;4526;0;515;296;0.038;0.210;0.012;0.735;0.004;0.000;0.000;0.000
Buckingham and Bletchley;Unknown (Reform gain from LAB);12;Buckinghamshire;74832;10640;12335;6183;15903;3762;0;0;222;0.139;0.232;0.018;0.609;0.002;0.000;0.000;0.000
Buckinghamshire Mid;Unknown (Reform gain from CON);12;Buckinghamshire;75415;13794;6869;13089;15516;4087;0;0;160;0.285;0.016;0.250;0.448;0.000;0.000;0.000;0.000
Burnley;Unknown (Reform gain from LAB);4;Lancashire;74951;6426;8794;8338;15959;2509;0;0;289;0.024;0.093;0.055;0.827;0.001;0.000;0.000;0.000
Burton and Uttoxeter;Unknown (Reform gain from LAB);7;Staffordshire;77994;10519;9376;3921;16372;3580;0;1753;0;0.144;0.073;0.001;0.781;0.000;0.000;0.000;0.000
Bury North;Unknown (Reform gain from LAB);4;Western Manchester;77703;9188;12028;4084;16511;3106;0;1819;173;0.066;0.203;0.003;0.727;0.000;0.000;0.000;0.000
Bury South;Unknown (Reform gain from LAB);4;Western Manchester;75339;7106;11868;4239;15494;3953;0;1202;172;0.029;0.251;0.001;0.716;0.002;0.000;0.000;0.000
Bury St Edmunds and Stowmarket;Unknown (Reform gain from LAB);9;Suffolk;77599;10825;10441;5738;16580;6541;0;0;292;0.160;0.129;0.014;0.681;0.016;0.000;0.000;0.000
Calder Valley;Unknown (Reform gain from LAB);5;West Yorkshire;77364;8374;14062;5411;17953;4637;0;0;252;0.032;0.270;0.004;0.693;0.001;0.000;0.000;0.000
Camborne and Redruth;Unknown (Reform gain from LAB);10;Cornwall;74402;7704;13608;6135;17967;3888;0;0;289;0.020;0.254;0.014;0.710;0.001;0.000;0.000;0.000
Cambridge;Daniel Zeichner;9;Cambridgeshire;70315;3163;15940;9646;6061;9544;0;1024;252;0.003;0.771;0.111;0.021;0.094;0.000;0.000;0.000
Cambridgeshire North East;Unknown (Reform gain from CON);9;Cambridgeshire;71511;11563;4932;4151;17285;2714;0;195;212;0.167;0.003;0.004;0.825;0.000;0.000;0.000;0.000
Cambridgeshire North West;Unknown (Reform gain from LAB);9;Cambridgeshire;75915;10452;8980;4988;16211;4238;0;0;116;0.150;0.069;0.006;0.772;0.002;0.000;0.000;0.000
Cambridgeshire South;Pippa Heylings;9;Cambridgeshire;77327;10353;6766;20880;13914;4191;0;0;194;0.048;0.008;0.790;0.152;0.001;0.000;0.000;0.000
Cannock Chase;Unknown (Reform gain from LAB);7;Staffordshire;76974;9341;8998;3472;18272;3357;0;0;128;0.062;0.048;0.000;0.889;0.001;0.000;0.000;0.000
Canterbury;Rosie Duffield;12;Kent;71171;7662;14035;6034;13794;6755;0;0;202;0.050;0.452;0.013;0.466;0.017;0.000;0.000;0.000
Carlisle;Unknown (Reform gain from LAB);4;Cumbria;77863;9613;10579;5153;19420;3179;0;0;205;0.046;0.079;0.002;0.873;0.000;0.000;0.000;0.000
Carshalton and Wallington;Bobby Dean;11;Sutton;74362;9508;5822;14658;13667;3039;0;713;108;0.088;0.012;0.512;0.386;0.001;0.000;0.000;0.000
Castle Point;Unknown (Reform gain from CON);9;Essex;70967;11943;5735;3229;18378;2798;0;0;132;0.151;0.006;0.001;0.841;0.000;0.000;0.000;0.000
Chatham and Aylesford;Unknown (Reform gain from LAB);12;Kent;75109;9006;8042;3984;16182;3688;0;448;130;0.089;0.051;0.006;0.852;0.001;0.000;0.000;0.000
Cheadle;Tom Morrison;4;Eastern Manchester;74383;9026;6844;17688;13005;3278;0;1283;36;0.039;0.013;0.713;0.234;0.000;0.000;0.000;0.000
Chelmsford;Marie Goldman;9;Essex;76972;12930;5809;15335;14010;3398;0;154;153;0.231;0.006;0.439;0.324;0.000;0.000;0.000;0.000
Chelsea and Fulham;Ben Coleman;11;Hammersmith and Fulham;78468;12324;13399;5997;10260;5465;0;1100;28;0.335;0.455;0.013;0.185;0.011;0.000;0.000;0.000
Cheltenham;Max Wilkinson;10;Gloucestershire;76143;13130;4447;19481;9548;4778;0;0;264;0.159;0.004;0.781;0.054;0.001;0.000;0.000;0.000
Chesham and Amersham;Sarah Green;12;Buckinghamshire;74889;15115;4892;18139;12641;3429;0;716;37;0.266;0.004;0.577;0.152;0.000;0.000;0.000;0.000
Cheshire Mid;Unknown (Reform gain from LAB);4;Cheshire;70384;6813;11419;4775;16600;3198;0;0;340;0.021;0.217;0.001;0.759;0.001;0.000;0.000;0.000
Chester North and Neston;Samantha Dixon;4;Cheshire;70215;7156;15435;5020;13309;4957;0;0;226;0.028;0.623;0.006;0.339;0.003;0.000;0.000;0.000
Chester South and Eddisbury;Unknown (Reform gain from CON);4;Cheshire;74284;13623;11129;7441;17463;3487;0;0;277;0.258;0.120;0.014;0.606;0.000;0.000;0.000;0.000
Chesterfield;Unknown (Reform gain from LAB);8;Derbyshire;71654;6279;12829;4753;15592;3462;0;623;196;0.016;0.324;0.001;0.657;0.001;0.000;0.000;0.000
Chichester;Jessica Brown-Fuller;12;West Sussex;78374;11169;4276;19231;16056;3355;0;0;132;0.064;0.001;0.619;0.316;0.000;0.000;0.000;0.000
Chingford and Woodford Green;Iain Duncan Smith;11;Waltham Forest;75178;12144;9237;3495;11777;2873;0;8926;0;0.355;0.149;0.005;0.434;0.003;0.000;0.053;0.000
Chippenham;Sarah Gibson;10;Wiltshire;73876;11817;4581;17080;14037;3425;0;0;172;0.147;0.003;0.580;0.269;0.000;0.000;0.000;0.000
Chipping Barnet;Dan Tomlinson;11;Barnet;78038;13223;15401;5402;11888;5205;0;0;242;0.270;0.524;0.009;0.190;0.005;0.000;0.000;0.000
Chorley;Lindsay Hoyle;4;Lancashire;74575;1322;17649;4208;10659;5866;0;0;821;0.000;0.881;0.000;0.111;0.007;0.000;0.000;0.000
Christchurch;Unknown (Reform gain from CON);10;Dorset;71064;13190;5400;9290;16631;2958;0;0;435;0.287;0.009;0.070;0.632;0.001;0.000;0.000;0.000
Cities of London and Westminster;Rachel Blake;11;City of Westminster;73369;8801;12344;6564;8626;5127;0;1017;196;0.164;0.594;0.046;0.172;0.023;0.000;0.000;0.000
Clacton;Nigel Farage;9;Essex;78703;9927;4524;3971;26534;2613;0;0;215;0.011;0.000;0.000;0.989;0.000;0.000;0.000;0.000
Clapham and Brixton Hill;Bell Ribeiro-Addy;11;Lambeth;74435;2242;18354;7436;7228;9054;0;0;262;0.001;0.895;0.020;0.024;0.060;0.000;0.000;0.000
Colchester;Unknown (Reform gain from LAB);9;Essex;78662;8058;13262;7129;14418;4256;0;0;186;0.057;0.379;0.029;0.528;0.006;0.000;0.000;0.000
Colne Valley;Unknown (Reform gain from LAB);5;West Yorkshire;72638;9548;12234;4687;16486;4358;0;0;235;0.086;0.221;0.003;0.688;0.002;0.000;0.000;0.000
Congleton;Unknown (Reform gain from LAB);4;Cheshire;74243;10934;10501;5862;17423;3607;0;0;507;0.133;0.127;0.008;0.730;0.001;0.000;0.000;0.000
Corby and East Northamptonshire;Unknown (Reform gain from LAB);8;Northamptonshire;78787;10294;12018;4769;19386;3748;0;0;165;0.066;0.124;0.000;0.809;0.001;0.000;0.000;0.000
Cornwall North;Ben Maguire;10;Cornwall;76832;10494;4023;18487;18389;2595;0;0;119;0.040;0.000;0.483;0.477;0.000;0.000;0.000;0.000
Cornwall South East;Unknown (Reform gain from LAB);10;Cornwall;72728;10068;11213;8552;17976;3139;0;0;121;0.086;0.117;0.039;0.757;0.000;0.000;0.000;0.000
Cotswolds North;Unknown (Reform gain from CON);10;Gloucestershire;72513;12894;7338;12454;15004;4181;0;0;142;0.248;0.026;0.239;0.486;0.000;0.000;0.000;0.000
Cotswolds South;Roz Savage;10;Gloucestershire;71971;13197;4761;18303;14358;2881;0;0;156;0.169;0.001;0.607;0.222;0.000;0.000;0.000;0.000
Coventry East;Unknown (Reform gain from LAB);7;Coventry and Solihull;75801;5345;12934;3539;12954;3612;0;1180;193;0.012;0.476;0.001;0.510;0.001;0.000;0.000;0.000
Coventry North West;Unknown (Reform gain from LAB);7;Coventry and Solihull;75057;6788;13328;4300;14957;4576;0;0;232;0.025;0.390;0.004;0.578;0.002;0.000;0.000;0.000
Coventry South;Zarah Sultana;7;Coventry and Solihull;76262;8252;13953;4875;12818;4043;0;844;190;0.070;0.513;0.005;0.406;0.005;0.000;0.000;0.000
Cramlington and Killingworth;Unknown (Reform gain from LAB);3;Newcastle area;76228;6156;15282;4938;17915;3292;0;0;382;0.006;0.355;0.001;0.638;0.000;0.000;0.000;0.000
Crawley;Unknown (Reform gain from LAB);12;West Sussex;75569;9924;11171;4075;15003;4007;0;1739;45;0.122;0.210;0.005;0.660;0.002;0.000;0.000;0.000
Crewe and Nantwich;Unknown (Reform gain from LAB);4;Cheshire;78423;7651;12616;4855;19282;3484;0;540;261;0.015;0.174;0.001;0.809;0.001;0.000;0.000;0.000
Croydon East;Natasha Dawn Irons;11;Croydon;76660;8667;13686;5199;12766;4723;0;0;208;0.082;0.501;0.008;0.401;0.007;0.000;0.000;0.000
Croydon South;Chris Philp;11;Croydon;74968;15671;12179;5777;11127;4419;0;718;43;0.585;0.234;0.012;0.167;0.002;0.000;0.000;0.000
Croydon West;Sarah Jones;11;Croydon;77942;4492;14834;4999;8709;5739;0;881;198;0.009;0.841;0.011;0.114;0.024;0.000;0.000;0.000
Dagenham and Rainham;Unknown (Reform gain from LAB);11;Barking and Dagenham;76478;5610;10233;3317;16871;4521;0;0;293;0.008;0.131;0.001;0.855;0.004;0.000;0.000;0.000
Darlington;Unknown (Reform gain from LAB);3;Durham;70763;9549;10051;4042;16006;3716;0;0;163;0.087;0.130;0.002;0.781;0.000;0.000;0.000;0.000
Dartford;Unknown (Reform gain from LAB);12;Kent;75426;10693;8878;4080;15845;4333;0;0;127;0.160;0.071;0.006;0.759;0.003;0.000;0.000;0.000
Daventry;Unknown (Reform gain from CON);8;Northamptonshire;80879;11628;8375;7826;21198;3923;0;0;140;0.079;0.020;0.009;0.892;0.000;0.000;0.000;0.000
Derby North;Unknown (Reform gain from LAB);8;Derbyshire;71900;7019;11239;4242;15704;4309;0;0;191;0.028;0.215;0.002;0.753;0.001;0.000;0.000;0.000
Derby South;Unknown (Reform gain from LAB);8;Derbyshire;72952;4389;9298;3577;14729;2801;0;4487;54;0.008;0.140;0.006;0.844;0.001;0.000;0.000;0.000
Derbyshire Dales;Unknown (Reform gain from LAB);8;Derbyshire;73317;11705;11437;6799;18656;3719;0;0;173;0.125;0.117;0.008;0.748;0.001;0.000;0.000;0.000
Derbyshire Mid;Unknown (Reform gain from LAB);8;Derbyshire;69281;11469;10756;4703;16447;4308;0;262;118;0.170;0.129;0.002;0.697;0.002;0.000;0.000;0.000
Derbyshire North East;Unknown (Reform gain from LAB);8;Derbyshire;73139;11443;10279;4415;18055;3163;0;0;122;0.153;0.072;0.001;0.773;0.000;0.000;0.000;0.000
Derbyshire South;Unknown (Reform gain from LAB);8;Derbyshire;73714;9407;9378;4753;18183;3276;0;0;302;0.069;0.065;0.001;0.863;0.001;0.000;0.000;0.000
Devon Central;Unknown (Reform gain from CON);10;Devon;75385;11730;12452;9107;17394;4281;0;0;135;0.137;0.159;0.059;0.641;0.003;0.000;0.000;0.000
Devon North;Unknown (Reform gain from LIB);10;Devon;79079;11765;4166;16635;17793;3445;0;0;190;0.098;0.001;0.387;0.513;0.000;0.000;0.000;0.000
Devon South;Caroline Voaden;10;Devon;70755;11765;4026;17479;14830;2687;0;0;100;0.120;0.000;0.577;0.303;0.000;0.000;0.000;0.000
Devon South West;Unknown (Reform gain from CON);10;Devon;77600;13188;10148;7194;16787;4281;0;0;228;0.256;0.092;0.029;0.620;0.003;0.000;0.000;0.000
Dewsbury and Batley;Unknown (Reform gain from MIN);5;West Yorkshire;71685;4470;6204;3000;11976;2580;0;10800;0;0.018;0.045;0.007;0.691;0.003;0.000;0.235;0.000
Didcot and Wantage;Olly Glover;12;Oxfordshire;80689;10969;7773;17573;15756;4200;0;0;195;0.089;0.020;0.529;0.360;0.002;0.000;0.000;0.000
Doncaster Central;Unknown (Reform gain from LAB);5;South Yorkshire;74678;5850;11301;3733;16529;2799;0;1068;218;0.013;0.192;0.002;0.793;0.000;0.000;0.000;0.000
Doncaster East and the Isle of Axholme;Unknown (Reform gain from LAB);5;South Yorkshire;70154;9213;8821;3436;18718;2312;0;0;104;0.042;0.037;0.000;0.921;0.000;0.000;0.000;0.000
Doncaster North;Unknown (Reform gain from LAB);5;South Yorkshire;69759;5407;10674;4125;12218;2497;0;0;1421;0.025;0.422;0.010;0.539;0.002;0.000;0.000;0.000
Dorking and Horley;Chris Coghlan;12;Surrey;71850;12493;4596;16351;14209;3753;0;0;99;0.180;0.002;0.505;0.310;0.001;0.000;0.000;0.000
Dorset Mid and North Poole;Vikki Slade;10;Dorset;75294;14938;4344;16690;10642;3584;0;0;240;0.343;0.001;0.557;0.098;0.000;0.000;0.000;0.000
Dorset North;Unknown (Reform gain from CON);10;Dorset;72690;12843;3937;13675;16456;3074;0;0;164;0.189;0.001;0.262;0.547;0.000;0.000;0.000;0.000
Dorset South;Unknown (Reform gain from LAB);10;Dorset;75924;11236;10912;8366;17130;3415;0;0;151;0.155;0.118;0.039;0.686;0.001;0.000;0.000;0.000
Dorset West;Edward Morello;10;Dorset;75998;14690;4411;20803;11159;3515;0;0;209;0.185;0.000;0.747;0.067;0.000;0.000;0.000;0.000
Dover and Deal;Unknown (Reform gain from LAB);12;Kent;76406;8473;12544;4998;19127;4178;0;92;264;0.031;0.174;0.006;0.789;0.000;0.000;0.000;0.000
