Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Ynys Mon;Unknown (LAB gain from CON);6;Gwynedd;51925;5201;13173;596;6542;494;10818;0;103;0.013;0.659;0.000;0.033;0.000;0.295;0.000;0.000
Aberdeen North;Kirsty Blackman;2;Grampian;62489;3832;12781;2032;1733;1503;16961;0;1252;0.001;0.273;0.000;0.000;0.000;0.726;0.000;0.000
Aberdeen South;Stephen Flynn;2;Grampian;65719;11043;12147;3533;1785;1082;15251;0;1413;0.151;0.299;0.000;0.000;0.000;0.550;0.000;0.000
Aberdeenshire West and Kincardine;Andrew Bowie;2;Grampian;72640;15836;12078;4414;2058;1273;15519;0;1662;0.419;0.180;0.002;0.000;0.000;0.397;0.000;0.000
Airdrie and Shotts;Unknown (LAB gain from NAT);2;Glasgow area;64011;4102;18269;688;1463;0;15659;0;717;0.000;0.645;0.000;0.000;0.000;0.355;0.000;0.000
Angus;Dave Doogan;2;Tayside;63952;11859;9316;1629;1607;949;15923;0;1240;0.192;0.092;0.000;0.000;0.000;0.716;0.000;0.000
Argyll and Bute;Brendan O'Hara;2;Argyll and Bute;66525;11063;11707;5151;1844;1110;15273;0;1450;0.163;0.248;0.004;0.000;0.000;0.585;0.000;0.000
Ayr Carrick and Cumnock;Allan Dorans;2;Ayrshire and Lanark;71970;12397;14248;1460;1772;1028;15042;0;1342;0.200;0.366;0.000;0.000;0.000;0.434;0.000;0.000
Ayrshire Central;Philippa Whitford;2;Ayrshire and Lanark;69742;10723;14445;1535;1756;1008;16193;0;1316;0.088;0.364;0.000;0.000;0.000;0.548;0.000;0.000
Ayrshire North and Arran;Patricia Gibson;2;Ayrshire and Lanark;73534;9354;14888;1416;2023;1661;17888;0;1322;0.040;0.326;0.000;0.000;0.000;0.633;0.000;0.000
Banff and Buchan;David Duguid;2;Grampian;66655;15610;9265;1527;1621;986;12182;0;1288;0.669;0.090;0.000;0.000;0.000;0.240;0.000;0.000
Berwickshire, Roxburgh and Selkirk;John Lamont;2;Borders;74518;18315;11928;2794;2010;1248;14068;0;1630;0.627;0.132;0.000;0.000;0.000;0.241;0.000;0.000
Caithness Sutherland and Easter Ross;Jamie Stone;2;Highland;46930;1970;7970;10662;1245;801;7839;0;1046;0.002;0.223;0.579;0.000;0.000;0.196;0.000;0.000
Coatbridge, Chryston and Bellshill;Unknown (LAB gain from NAT);2;Glasgow area;72943;1384;24509;1048;1894;1371;17147;0;1177;0.000;0.827;0.000;0.000;0.000;0.173;0.000;0.000
Cumbernauld, Kilsyth and Kirkintilloch East;Stuart McDonald;2;Glasgow area;66079;2761;18579;1998;1695;928;19022;0;1212;0.000;0.467;0.000;0.000;0.000;0.532;0.000;0.000
Dumfries and Galloway;Alister Jack;2;Dumfries and Galloway;74580;15836;13520;2055;1926;1156;14623;0;1510;0.429;0.253;0.000;0.000;0.000;0.318;0.000;0.000
Dumfriesshire, Clydesdale and Tweeddale;David Mundell;2;Dumfries and Galloway;68330;15830;12635;2301;1840;1124;12761;0;1468;0.510;0.251;0.000;0.000;0.000;0.238;0.000;0.000
Dunbartonshire East;Unknown (LIB gain from NAT);2;Glasgow area;66075;2138;13597;17457;2176;1625;13266;0;1980;0.000;0.249;0.535;0.000;0.000;0.215;0.000;0.000
Dunbartonshire West;Unknown (LAB gain from NAT);2;Glasgow area;66517;1935;19953;1263;1846;1366;17166;0;1748;0.000;0.651;0.000;0.000;0.000;0.349;0.000;0.000
Dundee East;Stewart Hosie;2;Tayside;66210;6115;13805;2419;1746;986;19370;0;1564;0.004;0.218;0.000;0.000;0.000;0.778;0.000;0.000
Dundee West;Chris Law;2;Tayside;64431;1111;17929;1696;1633;982;18043;0;1500;0.000;0.494;0.000;0.000;0.000;0.506;0.000;0.000
Dunfermline and West Fife;Unknown (LAB gain from NAT);2;Fife;76652;5502;22079;2838;2248;1855;17462;0;1474;0.003;0.714;0.000;0.000;0.000;0.283;0.000;0.000
East Kilbride, Strathaven and Lesmahagow;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;81224;6013;22450;2536;2383;1854;19761;0;2036;0.000;0.637;0.000;0.000;0.000;0.362;0.000;0.000
East Lothian;Unknown (LAB gain from NAT);2;Edinburgh area;81600;9088;27304;2745;2246;1263;14480;0;2086;0.007;0.914;0.000;0.000;0.000;0.078;0.000;0.000
Edinburgh East;Unknown (LAB gain from NAT);2;Edinburgh area;69424;1906;21890;2318;2281;2271;18580;0;1319;0.000;0.664;0.000;0.000;0.000;0.336;0.000;0.000
Edinburgh North and Leith;Unknown (LAB gain from NAT);2;Edinburgh area;81336;4953;24558;4773;2740;2552;19517;0;1928;0.002;0.714;0.000;0.000;0.000;0.284;0.000;0.000
Edinburgh South;Ian Murray;2;Edinburgh area;66188;3167;32857;2610;2162;1852;7008;0;1369;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Edinburgh South West;Joanna Cherry;2;Edinburgh area;73501;7286;17494;3394;2318;1998;19192;0;1734;0.008;0.419;0.000;0.000;0.000;0.573;0.000;0.000
Edinburgh West;Christine Jardine;2;Edinburgh area;72507;3734;13947;20176;2294;1785;11769;0;1547;0.002;0.212;0.688;0.000;0.000;0.098;0.000;0.000
Falkirk;Johnny McNally;2;Central;84472;8332;16172;2703;2506;2318;23195;0;1582;0.013;0.211;0.000;0.000;0.000;0.776;0.000;0.000
Fife North East;Wendy Chamberlain;2;Fife;60905;1478;9457;18686;1764;990;13424;0;0;0.000;0.057;0.748;0.000;0.000;0.195;0.000;0.000
Glasgow Central;Unknown (LAB gain from NAT);2;Glasgow area;69230;173;20260;1360;1782;1619;15739;0;988;0.000;0.749;0.000;0.000;0.000;0.251;0.000;0.000
Glasgow East;Unknown (LAB gain from NAT);2;Glasgow area;67381;1934;19525;1137;1458;773;14533;0;1009;0.000;0.782;0.000;0.000;0.000;0.218;0.000;0.000
Glasgow North;Unknown (LAB gain from NAT);2;Glasgow area;57130;360;19028;1738;1728;1633;13889;0;1058;0.000;0.783;0.000;0.000;0.000;0.217;0.000;0.000
Glasgow North East;Unknown (LAB gain from NAT);2;Glasgow area;61075;318;19345;770;1273;657;12613;0;858;0.000;0.881;0.000;0.000;0.000;0.119;0.000;0.000
Glasgow North West;Unknown (LAB gain from NAT);2;Glasgow area;63402;2101;18301;1884;1518;832;15646;0;1086;0.000;0.680;0.000;0.000;0.000;0.319;0.000;0.000
Glasgow South;Unknown (LAB gain from NAT);2;Glasgow area;70891;1504;21074;1798;1931;1653;16728;0;1246;0.000;0.719;0.000;0.000;0.000;0.280;0.000;0.000
Glasgow South West;Unknown (LAB gain from NAT);2;Glasgow area;64575;672;19415;990;1403;804;13795;0;1051;0.000;0.815;0.000;0.000;0.000;0.185;0.000;0.000
Glenrothes;Unknown (LAB gain from NAT);2;Fife;65672;2722;17236;1793;1617;996;16692;0;1300;0.000;0.530;0.000;0.000;0.000;0.469;0.000;0.000
Gordon;Richard Thomson;2;Grampian;79629;16035;13217;4038;2167;1338;17328;0;1747;0.333;0.199;0.000;0.000;0.000;0.468;0.000;0.000
Inverclyde;Unknown (LAB gain from NAT);2;Glasgow area;60622;2276;18483;1747;1498;818;14981;0;1069;0.000;0.715;0.000;0.000;0.000;0.285;0.000;0.000
Inverness Nairn Badenoch and Strathspey;Drew Hendry;2;Highland;78059;9622;14885;4036;2501;2364;19959;0;1790;0.045;0.274;0.001;0.000;0.000;0.680;0.000;0.000
Kilmarnock and Loudoun;Alan Brown;2;Ayrshire and Lanark;74517;6467;17000;1663;1822;994;19039;0;1661;0.005;0.400;0.000;0.000;0.000;0.594;0.000;0.000
Kirkcaldy and Cowdenbeath;Unknown (LAB gain from NAT);2;Fife;72853;4571;24483;1975;2159;2067;11303;0;1446;0.000;0.960;0.000;0.000;0.000;0.039;0.000;0.000
Lanark and Hamilton East;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;77659;10785;19447;2012;1975;1133;15944;0;1480;0.041;0.645;0.000;0.000;0.000;0.313;0.000;0.000
Linlithgow and East Falkirk;Unknown (LAB gain from NAT);2;Edinburgh area;87044;7972;21405;2945;2511;2071;18909;0;2324;0.011;0.605;0.000;0.000;0.000;0.384;0.000;0.000
Livingston;Unknown (LAB gain from NAT);2;Edinburgh area;82285;6379;21329;2335;2339;1976;19496;0;1495;0.003;0.582;0.000;0.000;0.000;0.414;0.000;0.000
Midlothian;Unknown (LAB gain from NAT);2;Edinburgh area;70544;5426;22777;2318;1881;0;15692;0;1347;0.001;0.819;0.000;0.000;0.000;0.179;0.000;0.000
Moray;Unknown (NAT gain from CON);2;Grampian;71035;15421;10607;1476;1824;1070;15504;0;1750;0.431;0.106;0.000;0.000;0.000;0.463;0.000;0.000
Motherwell and Wishaw;Unknown (LAB gain from NAT);2;Glasgow area;68856;2631;21106;1116;1641;849;15423;0;1650;0.000;0.796;0.000;0.000;0.000;0.204;0.000;0.000
Na h-Eileanan An Iar (Western Isles);Unknown (LAB gain from NAT);2;Western Isles;21106;1720;6627;441;564;0;5299;0;392;0.000;0.711;0.000;0.000;0.000;0.289;0.000;0.000
Ochil and South Perthshire;John Nicolson;2;Tayside;78776;14832;14397;2074;2139;1241;19546;0;1945;0.186;0.199;0.000;0.000;0.000;0.615;0.000;0.000
Orkney and Shetland;Alistair Carmichael;2;Orkney and Shetland;34211;110;6335;10287;979;618;5536;0;0;0.000;0.125;0.802;0.000;0.000;0.073;0.000;0.000
Paisley and Renfrewshire North;Unknown (LAB gain from NAT);2;Glasgow area;72007;6133;20555;2559;1947;1099;18405;0;0;0.002;0.630;0.000;0.000;0.000;0.368;0.000;0.000
Paisley and Renfrewshire South;Unknown (LAB gain from NAT);2;Glasgow area;64385;3205;18269;1994;1630;899;17022;0;1174;0.000;0.579;0.000;0.000;0.000;0.420;0.000;0.000
Perth and North Perthshire;Pete Wishart;2;Tayside;72600;12852;11852;2442;2017;1244;20391;0;1625;0.129;0.107;0.000;0.000;0.000;0.764;0.000;0.000
Renfrewshire East;Kirsten Oswald;2;Glasgow area;72232;12583;16094;2730;2062;1219;18063;0;1592;0.108;0.370;0.000;0.000;0.000;0.522;0.000;0.000
Ross Skye and Lochaber;Ian Blackford;2;Highland;54230;2780;9577;8417;1576;929;14514;0;1847;0.001;0.190;0.066;0.000;0.000;0.743;0.000;0.000
Rutherglen and Hamilton West;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;80918;2376;30371;1714;2276;835;14653;0;1850;0.000;0.963;0.000;0.000;0.000;0.037;0.000;0.000
Stirling;Alyn Smith;2;Central;68473;11187;12982;1872;2113;1643;20323;0;1449;0.057;0.157;0.000;0.000;0.000;0.786;0.000;0.000
Antrim East;Sammy Wilson;1;Antrim;64830;5602;649;12927;10244;961;2576;0;4302;0.019;0.000;0.655;0.307;0.000;0.004;0.000;0.014
Antrim North;Ian Paisley;1;Antrim;77134;8334;2218;16170;6468;0;6281;0;4581;0.081;0.000;0.826;0.039;0.000;0.040;0.000;0.013
Antrim South;Unknown (CON gain from LIB);1;Antrim;71711;12613;1646;10731;8285;333;5437;0;3929;0.537;0.001;0.311;0.114;0.000;0.030;0.000;0.006
Belfast East;Unknown (Reform gain from LIB);1;Antrim;66245;2688;0;16332;19374;438;0;0;3613;0.000;0.000;0.310;0.690;0.000;0.000;0.000;0.000
Belfast North;John Finucane;1;Antrim;72225;0;0;16033;4967;359;23641;0;4037;0.000;0.000;0.180;0.000;0.000;0.819;0.000;0.001
Belfast South;Claire Hanna;1;Antrim;69984;1442;25750;6962;6900;397;657;0;5243;0.000;0.990;0.003;0.003;0.000;0.000;0.000;0.003
Belfast West;Paul Maskey;1;Antrim;65644;1220;3266;1489;3834;1718;21624;0;5630;0.000;0.000;0.000;0.000;0.000;0.997;0.000;0.002
Down North;Stephen Farry;1;Down;67099;10486;0;0;19099;555;0;0;10502;0.046;0.000;0.000;0.909;0.000;0.000;0.000;0.045
Down South;Chris Hazzard;1;Down;79175;3495;13120;2804;7033;408;16812;0;6089;0.002;0.285;0.003;0.029;0.000;0.662;0.000;0.018
Fermanagh and South Tyrone;Michelle Gildernew;1;Fermanagh;72848;21963;2497;0;2691;0;22100;0;1511;0.490;0.000;0.000;0.000;0.000;0.510;0.000;0.000
Foyle;Colum Eastwood;1;Londonderry;74346;1754;26140;285;2310;0;10565;0;6089;0.000;0.975;0.000;0.000;0.000;0.023;0.000;0.002
Lagan Valley;Jeffrey Donaldson;1;Antrim;75735;8849;1726;14811;13759;687;0;0;5573;0.056;0.000;0.520;0.410;0.000;0.000;0.000;0.013
Londonderry East;Gregory Campbell;1;Londonderry;69246;3756;5055;11667;6019;342;6694;0;5769;0.014;0.036;0.671;0.082;0.000;0.120;0.000;0.076
Newry and Armagh;Mickey Brady;1;Armagh;81226;4431;8142;5989;4487;0;21044;0;6686;0.002;0.023;0.012;0.005;0.000;0.944;0.000;0.014
Strangford;Jim Shannon;1;Down;66928;4161;1434;13715;10720;1089;1050;0;5316;0.003;0.000;0.688;0.289;0.000;0.001;0.000;0.018
Tyrone West;Órfhlaith Begley;1;Tyrone;66259;2999;6415;4997;4393;0;17228;0;5153;0.001;0.021;0.005;0.005;0.000;0.956;0.000;0.011
Ulster Mid;Francie Molloy;1;Tyrone;70449;2812;5236;6494;3770;0;21143;0;5165;0.000;0.003;0.007;0.000;0.000;0.987;0.000;0.001
Upper Bann;Carla Lockhart;1;Armagh;82887;7213;4635;17219;7650;0;13328;0;0;0.024;0.004;0.660;0.036;0.000;0.275;0.000;0.000
